Disorder,Category,ache,death,pain,severe,suffer,summary
Viral Hepatitis B,Infectious,-0.016430402174592018,0.15797288715839386,0.10689520090818405,0.2725805640220642,-0.09650028496980667,3.0619689193063513
UTI,Infectious,-0.07492251694202423,0.28620579838752747,0.3837944269180298,0.34486153721809387,0.0022386321797966957,3.563490406183921
Skin Infection,Infectious,0.028745250776410103,0.2954041659832001,0.38596421480178833,0.3370375335216522,0.07822263240814209,3.7038841079230735
Herpes Simplex,Infectious,0.22348664700984955,0.19645792245864868,0.26191115379333496,0.14921066164970398,0.022111305966973305,3.0856115992732045
Peritonitis Retroperitoneal Infection,Infectious,-0.027553318068385124,0.4031548500061035,0.27146637439727783,0.36768007278442383,0.0006272774189710617,3.9931501227426485
Escherichia Coli Infection,Infectious,0.0362023301422596,0.03715737164020538,-0.044057682156562805,0.08938437700271606,0.03341667726635933,2.1404976581012347
Septicemia,Infectious,-0.07603125274181366,0.46721652150154114,0.20305733382701874,0.4066016972064972,0.04650250822305679,3.825745814937202
Streptococcal Infection,Infectious,0.07650414109230042,0.32511618733406067,0.24732445180416107,0.30131107568740845,-0.050227634608745575,3.5471324617651008
Cellu litis,Infectious,,,,,,
Acute Upper Respiratory Infection,Infectious,-0.08338360488414764,0.2421802282333374,0.2958568334579468,0.2811928987503052,0.09511014819145203,3.3376774380767817
General Viral Infection,Infectious,0.02127709612250328,0.47439560294151306,0.20382145047187805,0.23543322086334229,0.05664936825633049,4.094237918203044
Infestation,Infectious,0.2359241098165512,0.37297970056533813,0.18587280809879303,0.19763095676898956,0.026903610676527023,3.436410915265129
Kidney Infection,Infectious,-0.18404975533485413,0.20147965848445892,0.1989113837480545,0.2944908142089844,-0.06366951018571854,2.6211584807508044
Influenza,Infectious,0.07121869921684265,0.19881431758403778,0.1067570298910141,0.10375101864337921,-0.016206346452236176,3.5594604350660783
Varicella Infection,Infectious,0.05764749273657799,0.24675703048706055,0.17344358563423157,0.29010435938835144,-0.00976007804274559,3.796596438660768
STI,Infectious,-0.002650015987455845,-0.05766663700342178,0.13519755005836487,0.039831072092056274,0.0060721877962350845,1.1849934534572053
Protozoan Infection,Infectious,0.050000257790088654,0.2143298089504242,0.07356786727905273,0.122712142765522,0.01807495579123497,3.9051803582888764
NOS Immune Deficiency,Immune,-0.08935557305812836,0.2701582908630371,0.24698632955551147,0.24013739824295044,0.037448372691869736,3.436137808500681
Allergic Rhinitis,Immune,0.06513761729001999,0.17268311977386475,0.28859463334083557,0.1925904005765915,-0.12028783559799194,2.7691418462778783
Dermatomyositis Polymyositis,Immune,0.24658986926078796,0.13674703240394592,0.22875063121318817,0.2815013825893402,0.012822211720049381,3.0540521797295654
Asthma,Immune,0.012062473222613335,0.3606485426425934,0.46286559104919434,0.31682392954826355,-0.11641085892915726,3.3404302446456584
Vasculitis,Immune,0.0952581912279129,0.30860286951065063,0.36905637383461,0.36344489455223083,-0.023119036108255386,3.5817593027383374
Food Allergy,Immune,0.05269031971693039,0.25542664527893066,0.2520061433315277,0.14528436958789825,-0.08854196965694427,3.1360882267222028
Rheumatoid Arthritis Related Conditions,Immune,-0.02052280306816101,0.1415041834115982,0.40161973237991333,0.30649468302726746,0.10306231677532196,3.4154829179632658
Phlebitis Thrombophlebitis,Immune,-0.10461220145225525,0.22729915380477905,0.4104097783565521,0.36530667543411255,-0.023920956999063492,3.249084618088554
NOS Hepatitis,Immune,-0.04264751821756363,0.2255970984697342,0.22783437371253967,0.24804376065731049,-0.025642970576882362,3.5202011736663046
Secondary Arthropathy,Immune,0.06257516890764236,0.2107236236333847,0.3876720666885376,0.4444432258605957,0.041448503732681274,3.609743170973223
NOS Autoimmune Disease,Immune,-0.03035295382142067,0.28853660821914673,0.19754105806350708,0.23811745643615723,0.059324685484170914,3.779549582819893
Inflammatory Spondylopathies,Immune,0.10521155595779419,-0.002676352858543396,0.3126675486564636,0.1845201998949051,-0.11470073461532593,2.137485731846155
Ulcerative Colitis,Immune,-0.019924171268939972,0.15440183877944946,0.25155189633369446,0.22263281047344208,0.004645701497793198,3.6845130643988195
IBS Crohns Disease,Immune,0.11640868335962296,-0.02564551681280136,0.40034282207489014,0.1304117739200592,-0.026450389996170998,2.371017662713142
Chronic Sinusitis,Immune,-0.09919602423906326,0.09139364957809448,0.26552829146385193,0.3003130257129669,-0.025792064145207405,2.9454834621237973
Septic Arthritis,Immune,-0.12066453695297241,0.25724223256111145,0.3018009662628174,0.3613634705543518,0.030449435114860535,3.3385285721237006
Multiple Sclerosis Other Demyelinating Disease,Immune,0.08938869833946228,0.1770428717136383,0.26806753873825073,0.22920110821723938,0.09151546657085419,3.365982516930376
Lupus Erythematosus,Immune,-0.0028333489317446947,0.13352999091148376,0.20944122970104218,0.229211688041687,-0.02543036639690399,3.5958671892930285
Psoriasis Related Disorders,Immune,0.07982844859361649,0.17755484580993652,0.3034507930278778,0.2535991072654724,-0.0005474486388266087,3.5476383545469323
Type I Diabetes Mellitus,Immune,-0.0022534113377332687,0.11857259273529053,0.14309613406658173,0.2521167993545532,0.09248994290828705,3.6372062346646112
Sjogrens Syndrome,Immune,0.07057797163724899,0.016914276406168938,0.16089993715286255,0.1583285927772522,-0.04083322361111641,2.6577733297028274
Upper Respiratory Inflammation,Immune,-0.035439953207969666,0.0286075659096241,0.19681280851364136,0.06022857874631882,-0.06254204362630844,2.121482976296723
Eye Inflammation,Immune,-0.05056319385766983,0.1678566038608551,0.2715650200843811,0.27097201347351074,0.03901699557900429,3.456784257082424
NOS White Blood Cell Disease,Immune,,,,,,
NOS Immune Disorder,Immune,-0.08903257548809052,0.2073138952255249,0.20630963146686554,0.29716014862060547,0.06433470547199249,3.3371204180618186
Fasciitis,Immune,0.01974845677614212,0.22405606508255005,0.3160051107406616,0.32609403133392334,-0.0022012125700712204,3.814884823001706
Behcets Syndrome,Immune,0.10459377616643906,0.1295236349105835,0.32843855023384094,0.30785515904426575,-0.1295108050107956,2.7101382206262197
Osteoarthritis,Immune,0.0990498885512352,0.20207147300243378,0.5352529883384705,0.3040885627269745,0.09929178655147552,3.3313880926224786
Lymphatic Disorder,Immune,0.028107935562729836,0.2876746356487274,0.288547545671463,0.25490421056747437,-0.04957801476120949,3.5789396913922147
Esophagitis,Immune,-0.07379408180713654,0.14678028225898743,0.2978779673576355,0.3445422351360321,-0.11908543109893799,2.74289193989167
Osteomyelitis,Immune,-0.0017188037745654583,0.29867038130760193,0.33318883180618286,0.3599996566772461,0.02636694721877575,3.9060278745965142
Rheumatic Heart Disease,Immune,0.049302175641059875,0.34261155128479004,0.1543419063091278,0.34902605414390564,0.04200151190161705,3.9534400000082672
Acute Sinusitis,Immune,0.04562119394540787,0.19975507259368896,0.2917337119579315,0.3334880769252777,-0.026942403987050056,3.564925858183886
Chronic Tonsillitis Adenoiditis,Immune,-0.06355232000350952,0.06984681636095047,0.17757532000541687,0.20069757103919983,-0.006285457871854305,3.105712603724789
Thyroiditis,Immune,0.02931281179189682,0.22464627027511597,0.21244224905967712,0.24542929232120514,-0.036959365010261536,3.60270488547211
Pleuritis,Immune,-0.06452997028827667,0.1958755999803543,0.2828405797481537,0.3850571811199188,0.05973216891288757,3.464514008850489
Atopic Contact Dermatitis,Immune,0.11551599204540253,0.24521738290786743,0.27860668301582336,0.3022056221961975,-0.009978415444493294,3.537785988877904
Gastritis Duodenitis,Immune,0.14071129262447357,0.2058069258928299,0.2596040368080139,0.28065401315689087,-0.011770264245569706,3.3917370393686603
Graves Disease,Immune,0.0749080702662468,0.11397363245487213,0.11948803067207336,0.15269145369529724,0.012361347675323486,3.4614508485664146
Cystitis Urethritis,Immune,-0.09112703800201416,0.2456625998020172,0.34281468391418457,0.3909090757369995,-0.00034194160252809525,3.481873131224601
Stuttering,Neuropsychiatric,0.027856139466166496,0.22793272137641907,0.3877321183681488,0.24992735683918,-0.045722149312496185,3.448768121087798
Speech Language Disorder,Neuropsychiatric,0.10391159355640411,0.035052768886089325,0.21551679074764252,0.24129866063594818,-0.03954875096678734,2.851788903007506
Autism,Neuropsychiatric,0.2734038829803467,0.1297445297241211,0.15618585050106049,0.13411754369735718,-0.00773483794182539,2.7263562363388782
NOS Childhood Psychoses,Neuropsychiatric,-0.08783872425556183,-0.001936943270266056,0.13754263520240784,0.05404739826917648,0.047051671892404556,1.904276245677374
OCD,Neuropsychiatric,0.1458447128534317,0.043028030544519424,0.2756290137767792,0.09795021265745163,-0.03261033445596695,2.5450311298678585
Eating Disorder,Neuropsychiatric,0.0005360282957553864,0.18397095799446106,0.3939991891384125,0.1453687697649002,0.04141465947031975,3.615223265575128
Personality Disorder,Neuropsychiatric,0.12603840231895447,0.16877496242523193,0.1936914026737213,0.12747962772846222,-0.00840881746262312,3.273719600368122
Impulse Control Disorder,Neuropsychiatric,0.047257665544748306,0.11631886661052704,0.15741752088069916,0.10913120210170746,0.0820450484752655,3.322565667303603
PTSD,Neuropsychiatric,0.10527940839529037,0.2796061635017395,0.41460421681404114,0.1744222790002823,-0.008768326602876186,3.4876805917484868
Adjustment Disorder,Neuropsychiatric,0.010104533284902573,0.034000054001808167,0.11448116600513458,0.12813422083854675,-0.05856481194496155,2.661442374043847
Depression,Neuropsychiatric,0.22461701929569244,0.42886677384376526,0.6038652062416077,0.3825046420097351,0.049676693975925446,3.4387772398114675
Learning Disorder,Neuropsychiatric,0.1287377029657364,-0.003008238971233368,0.187627375125885,0.21477912366390228,0.04340269789099693,2.8092564942074816
Bipolar Disorder,Neuropsychiatric,0.14712586998939514,0.18801629543304443,0.17490941286087036,0.12270168960094452,0.0033560083247721195,3.316182359990268
Mood Disorder,Neuropsychiatric,0.18433845043182373,0.23639214038848877,0.2266470193862915,0.11726833879947662,0.029547277837991714,3.241538752020203
Schizophrenia Related Psychosis,Neuropsychiatric,0.2286660075187683,0.207142174243927,0.23121602833271027,0.14572729170322418,-0.005511911120265722,3.091804262986959
Anxiety Phobic Disorder,Neuropsychiatric,0.12255427241325378,0.26879608631134033,0.6299541592597961,0.3021061420440674,0.08198298513889313,3.364742495075326
Conduct Disorder,Neuropsychiatric,0.026047464460134506,-0.01196164172142744,0.028553158044815063,0.14877665042877197,0.018217600882053375,2.9262319310367277
Tics Tourettes,Neuropsychiatric,0.1534268707036972,-0.05933915451169014,0.12369483709335327,0.13470792770385742,0.07593844085931778,1.678874176997322
Psychogenic Somatoform Disorder,Neuropsychiatric,0.16891154646873474,-0.10572861135005951,0.24327673017978668,0.14519058167934418,0.1575627326965332,1.5426251235945223
NOS Neuropsychiatric Disorder,Neuropsychiatric,0.2558847665786743,0.19400078058242798,0.17307034134864807,0.16770808398723602,0.014335820451378822,3.0367755269040964
ADHD,Neuropsychiatric,0.1992848515510559,0.06469633430242538,0.20854751765727997,0.1252947449684143,-0.05021398514509201,2.3905410478443128
Sleep Disorder,Neuropsychiatric,0.0802982896566391,0.17519059777259827,0.4119289219379425,0.24493879079818726,0.07201375812292099,3.368468682395005
General Dementia,Neuropsychiatric,0.32118988037109375,0.452643483877182,0.327886164188385,0.320192813873291,0.03225507214665413,3.378804354479813
Migraine,Neuropsychiatric,0.1743314117193222,0.2784542143344879,0.5498417615890503,0.33188939094543457,0.03893625736236572,3.3649187308880104
Alzheimers Disease,Neuropsychiatric,0.3333718776702881,0.2987050414085388,0.13762126863002777,0.19106003642082214,0.04992620646953583,3.071041123474336
NOS Recurrent Headaches,Neuropsychiatric,-0.0013874671421945095,0.15169575810432434,0.5383344292640686,0.3961988091468811,0.1429881751537323,3.4477898621976197
Substance Abuse,Neuropsychiatric,0.11618231236934662,0.25325918197631836,0.28722697496414185,0.14704373478889465,0.10004954040050507,3.3553457928010526
Multiple Myeloma,Neoplastic,-0.07521413266658783,0.2739439606666565,0.13760195672512054,0.25409114360809326,-0.028508633375167847,3.4660749818170773
Esophageal Cancer,Neoplastic,-0.006593084428459406,0.35643696784973145,0.1968632936477661,0.08066913485527039,-0.09008193761110306,3.433536528592614
Stomach Cancer,Neoplastic,0.05591434985399246,0.35375550389289856,0.06626087427139282,0.007799123413860798,-0.0876069962978363,3.289577769506445
Pancreatic Cancer,Neoplastic,-0.0524679496884346,0.36977618932724,0.21558304131031036,0.092042475938797,-0.03637811169028282,3.574008193931754
Generalized Digestive Cancer,Neoplastic,-0.0887250155210495,0.2871054410934448,0.12432310730218887,0.013789305463433266,-0.051485221832990646,2.9569777590168225
Myeloid Leukemia,Neoplastic,0.0234199371188879,0.3563969135284424,0.15583638846874237,0.23962874710559845,-0.05191861838102341,3.78093464200242
Bone Cancer,Neoplastic,-0.002535855397582054,0.3567979335784912,0.30410900712013245,0.12440289556980133,0.009534033946692944,4.0262629972952615
Hodgkins Disease,Neoplastic,0.05793730542063713,0.30663177371025085,0.1573450267314911,0.17269963026046753,-0.0947764441370964,3.2485543284685945
Lung Cancer,Neoplastic,0.014898180030286312,0.48682788014411926,0.17524591088294983,0.060239627957344055,-0.08994999527931213,3.67018229039223
Lymphoid Leukemia,Neoplastic,0.045381851494312286,0.2583429217338562,0.006376385688781738,0.1599816530942917,0.006185934878885746,4.217207432735936
Brain Cancer,Neoplastic,-0.0002622066531330347,0.29557013511657715,0.038003504276275635,-0.04459204152226448,0.00021846219897270203,3.7334777977829043
Hepatobiliary Cancer,Neoplastic,-0.1142992153763771,0.21083959937095642,0.17747825384140015,0.01942826807498932,-0.09835679829120636,2.181380337800524
Ovarian Cancer,Neoplastic,-0.04222962260246277,0.35976582765579224,0.15142425894737244,0.039657361805438995,-0.10147825628519058,3.119327060097356
Connective Tissue Cancer,Neoplastic,-0.008509686216711998,0.2742510437965393,0.1023443341255188,-0.07397857308387756,-0.09719109535217285,2.120322896284061
Secondary Malignant Neoplasm,Neoplastic,-0.09861690551042557,0.2637525796890259,-0.03569551929831505,0.09750595688819885,-0.01833576336503029,2.8534589357105946
Colorectal Cancer,Neoplastic,-0.036388278007507324,0.368981271982193,0.19961276650428772,0.07252579927444458,-0.09578634053468704,3.240533896265843
Kidney Cancer,Neoplastic,-0.07896988093852997,0.3813168704509735,0.06042573228478432,0.05891554057598114,-0.06391840428113937,3.2891442296443882
Breast Cancer,Neoplastic,-0.014259696938097477,0.3797837495803833,0.2442830204963684,0.011543823406100273,-0.11583012342453003,3.1762071891984824
CNS cancer,Neoplastic,0.07113605737686157,0.1472277194261551,-0.0049273231998085976,-0.09486820548772812,-0.017538301646709442,1.125844365966372
Myeloproliferative Disease,Neoplastic,-0.047584474086761475,0.20327746868133545,0.03854187950491905,0.26912692189216614,0.03456465154886246,3.760045204559753
Uterine Cancer,Neoplastic,-0.08489027619361877,0.3834333121776581,0.08805545419454575,-0.016715077683329582,-0.1007261648774147,2.713082474872027
Bladder Cancer,Neoplastic,0.005656285211443901,0.37853941321372986,0.1952463686466217,0.04405473172664642,-0.07884257286787033,3.563272029664633
Benign Intrathoracic Neoplasm,Neoplastic,,,,,,
Benign CNS Neoplasm,Neoplastic,-0.21673831343650818,0.11642724275588989,0.09300404787063599,0.017445646226406097,0.021606652066111565,1.6280530412642518
Prostate Cancer,Neoplastic,0.017428388819098473,0.3729270398616791,0.2860420048236847,0.049840860068798065,-0.07417797297239304,3.4871818747198744
Melanoma,Neoplastic,0.1423274278640747,0.30189278721809387,0.17390570044517517,0.06377582997083664,-0.11541788280010223,2.7564554308839977
Cervical Cancer,Neoplastic,-0.004134469665586948,0.3502517342567444,0.1972718983888626,-0.00014522112905979156,-0.09998837858438492,3.280775512264622
NOS cancer,Neoplastic,-0.02947167493402958,0.5213010907173157,0.31492355465888977,0.1294291466474533,-0.044442977756261826,3.800264517257036
Benign Endocrine Neoplasm,Neoplastic,-0.025828875601291656,0.17872557044029236,-0.04189151152968407,-0.007475725375115871,-0.14036625623703003,1.0943500552672885
Benign Urinary Neoplasm,Neoplastic,,,,,,
Female Genital Cancer,Neoplastic,-0.052902646362781525,0.18901188671588898,0.13031317293643951,0.004848558455705643,-0.133106529712677,2.031188609725522
Benign Breast Neoplasm,Neoplastic,-0.04557802900671959,0.041434794664382935,-0.0013404451310634613,-0.06829050928354263,-0.0542154498398304,-1.0624070385524436
Benign Oropharyngeal Neoplasm,Neoplastic,,,,,,
NOS Benign Neoplasm,Neoplastic,0.03677370771765709,0.3054448068141937,0.21339112520217896,0.14678670465946198,-0.0783800259232521,3.374279735332825
Benign Bone Connective Tissue Neoplasm,Neoplastic,0.07722005248069763,0.20202210545539856,0.23845495283603668,0.18299412727355957,-0.12534329295158386,2.764999858661359
Male Genital Cancer,Neoplastic,0.10953475534915924,0.18545056879520416,0.09151774644851685,0.06988312304019928,-0.06832118332386017,2.7715085170284337
Hemangioma Lymphangioma,Neoplastic,-0.07047262042760849,0.2173529714345932,0.21180984377861023,0.32333090901374817,-0.0007020537741482258,3.5738184228063083
Benign Eye Neoplasm,Neoplastic,,,,,,
Benign Prostatic Hyperplasia,Neoplastic,0.04767335206270218,0.04919752478599548,0.23495978116989136,0.12788011133670807,0.06268777698278427,3.1306295361632706
Benign Digestive Neoplasm,Neoplastic,,,,,,
Benign Skin Neoplasm,Neoplastic,-0.06961412727832794,0.14672598242759705,0.08468438684940338,0.043166037648916245,-0.01690828986465931,2.926945328607705
Benign Male Genital Neoplasm,Neoplastic,0.07523880153894424,0.1185983195900917,-0.045610491186380386,0.005543522536754608,-0.1664721667766571,0.5362050069850217
Benign Colon Neoplasm,Neoplastic,-0.07111808657646179,0.08335231989622116,0.007466375827789307,0.08546693623065948,0.03744420036673546,2.755150148474534
Lipoma,Neoplastic,0.03624246269464493,0.12798140943050385,0.21916626393795013,0.1990712583065033,-0.019754547625780106,3.4712203611034536
Benign Female Genital Neoplasm,Neoplastic,,,,,,
Benign Uterine Neoplasm,Neoplastic,-0.14269791543483734,0.10836641490459442,0.03313004598021507,0.0711321085691452,-0.08468464761972427,1.3946997944513018
