Disorder,Category,ache,death,pain,severe,suffer,summary
Viral Hepatitis B,Infectious,0.058331869542598724,0.24118131399154663,0.04474828392267227,0.32005366683006287,0.009246797300875187,4.004370536251044
UTI,Infectious,-0.04590892419219017,0.2795473039150238,0.3879309296607971,0.3213708698749542,0.013618513941764832,3.6516850004691364
Skin Infection,Infectious,0.08514184504747391,0.2614694833755493,0.4645761251449585,0.3838151693344116,0.0837402194738388,3.5104468270600706
Herpes Simplex,Infectious,0.2400340735912323,0.20739877223968506,0.3188213109970093,0.20894287526607513,-0.0116976797580719,3.0863150574723006
Peritonitis Retroperitoneal Infection,Infectious,-0.11061641573905945,0.4001190662384033,0.3098019063472748,0.35737234354019165,0.008729830384254456,3.595307122019049
Escherichia Coli Infection,Infectious,0.13974496722221375,0.09559221565723419,0.036963604390621185,0.10568998754024506,-0.008778625167906284,2.931461378716263
Septicemia,Infectious,-0.02367483079433441,0.4218252897262573,0.31924939155578613,0.47255417704582214,0.12630334496498108,3.803165472880655
Streptococcal Infection,Infectious,0.1468207836151123,0.3267653286457062,0.28699740767478943,0.3410208523273468,0.010291729122400284,3.621117577807554
Cellu litis,Infectious,,,,,,
Acute Upper Respiratory Infection,Infectious,-0.015050788410007954,0.26617884635925293,0.21892336010932922,0.29688993096351624,-0.1130160316824913,3.2241220856551163
General Viral Infection,Infectious,0.06445097923278809,0.5092822909355164,0.2371216118335724,0.28392505645751953,0.048642151057720184,3.983840997229935
Infestation,Infectious,0.16003257036209106,0.32345712184906006,0.2150184065103531,0.2332465648651123,0.035967808216810226,3.5416096813846707
Kidney Infection,Infectious,0.057405196130275726,0.2834224998950958,0.26390230655670166,0.36264410614967346,0.13809272646903992,3.612036440774259
Influenza,Infectious,0.03909066319465637,0.2716851532459259,0.14494040608406067,0.23056843876838684,-0.04349629580974579,3.6553691695669186
Varicella Infection,Infectious,-0.01252683438360691,0.370021790266037,0.2727796137332916,0.34823817014694214,0.042665138840675354,3.9515190751090254
STI,Infectious,0.04844941943883896,0.046503111720085144,0.06435253471136093,0.18771138787269592,-0.023537980392575264,3.178459260989765
Protozoan Infection,Infectious,0.007992484606802464,0.28364306688308716,0.1718585044145584,0.28431379795074463,-0.06431729346513748,3.632942468132779
NOS Immune Deficiency,Immune,-0.030383890494704247,0.2890491485595703,0.2738938629627228,0.28817218542099,0.050124604254961014,3.7455910820001854
Allergic Rhinitis,Immune,-0.020371556282043457,0.1780785322189331,0.30035367608070374,0.2222893238067627,-0.04534044489264488,3.352617581196195
Dermatomyositis Polymyositis,Immune,0.2727012038230896,0.1888897716999054,0.2541199028491974,0.34142112731933594,0.05486956238746643,3.10695011958567
Asthma,Immune,-0.08920837193727493,0.3713490068912506,0.44294869899749756,0.3631596267223358,-0.052957676351070404,3.3669499783114936
Vasculitis,Immune,0.11811403930187225,0.2752346992492676,0.30842918157577515,0.4184480607509613,0.009559176862239838,3.6400599254020767
Food Allergy,Immune,0.008983433246612549,0.21601195633411407,0.30674538016319275,0.21838858723640442,-0.035410407930612564,3.579720612628664
Rheumatoid Arthritis Related Conditions,Immune,0.05447804182767868,0.16969847679138184,0.40630534291267395,0.34986239671707153,0.09159586578607559,3.4559092340147344
Phlebitis Thrombophlebitis,Immune,-0.005929327569901943,0.19819016754627228,0.40714606642723083,0.42887982726097107,0.005795060656964779,3.760796460091732
NOS Hepatitis,Immune,-0.053905192762613297,0.23633241653442383,0.16186025738716125,0.2594926059246063,-0.07722780108451843,3.1653076086965815
Secondary Arthropathy,Immune,0.17784693837165833,0.11667363345623016,0.42917099595069885,0.4233641028404236,0.08330627530813217,3.1769489201304726
NOS Autoimmune Disease,Immune,0.0247002225369215,0.3534031808376312,0.2650660276412964,0.29450732469558716,0.039805054664611816,3.9331203680214744
Inflammatory Spondylopathies,Immune,0.10777565836906433,0.0010235831141471863,0.3632678985595703,0.24177271127700806,0.012807629071176052,3.021277073289622
Ulcerative Colitis,Immune,-0.007768306415528059,0.19039082527160645,0.2854173481464386,0.2236648052930832,-0.03176338970661163,3.5609657093639586
IBS Crohns Disease,Immune,0.18994422256946564,0.05757712945342064,0.4190974235534668,0.15825091302394867,-0.008718807250261307,2.8199623552790105
Chronic Sinusitis,Immune,-0.1314314305782318,0.1254095882177353,0.32008904218673706,0.3010166883468628,-0.025817429646849632,2.886057659552881
Septic Arthritis,Immune,0.10262757539749146,0.1806824803352356,0.3902462124824524,0.34626129269599915,0.06564690917730331,3.4023385430189017
Multiple Sclerosis Other Demyelinating Disease,Immune,0.10264915227890015,0.2690272033214569,0.35251104831695557,0.30331963300704956,0.1467888355255127,3.4166640716754593
Lupus Erythematosus,Immune,0.025838075205683708,0.21452100574970245,0.22186021506786346,0.2912704348564148,0.05066630244255066,3.7684702568839508
Psoriasis Related Disorders,Immune,0.08158834278583527,0.22240230441093445,0.4048146605491638,0.3152974545955658,-0.02651703916490078,3.4419678568360124
Type I Diabetes Mellitus,Immune,0.04194331914186478,0.28510066866874695,0.23492582142353058,0.3622477054595947,0.06442379951477051,3.793147720744767
Sjogrens Syndrome,Immune,0.143442302942276,0.03728770464658737,0.24641340970993042,0.2580711543560028,0.026206620037555695,3.027487707641307
Upper Respiratory Inflammation,Immune,,,,,,
Eye Inflammation,Immune,0.0650513619184494,0.2927423119544983,0.41477203369140625,0.45343834161758423,0.07581666857004166,3.639875799916669
NOS White Blood Cell Disease,Immune,,,,,,
NOS Immune Disorder,Immune,0.06264998018741608,0.33359193801879883,0.29758355021476746,0.38372603058815,0.09102600067853928,3.7141879300221317
Fasciitis,Immune,-0.025921493768692017,0.20562517642974854,0.44404199719429016,0.4203145205974579,0.07379654049873352,3.5591882616989494
Behcets Syndrome,Immune,0.11214554309844971,0.14942924678325653,0.2292974889278412,0.3187032639980316,-0.028010860085487366,3.302316716300057
Osteoarthritis,Immune,0.1816341131925583,0.2068122774362564,0.5356759428977966,0.3203452527523041,0.08711691945791245,3.212967829349191
Lymphatic Disorder,Immune,0.11263799667358398,0.12780562043190002,0.23226280510425568,0.25200191140174866,-0.13379737734794617,2.549624745781546
Esophagitis,Immune,-0.01540297083556652,0.13642117381095886,0.3507978022098541,0.3224261403083801,-0.037371933460235596,3.4021206940853834
Osteomyelitis,Immune,0.08238963037729263,0.26167401671409607,0.3984557092189789,0.3221514821052551,-0.009316183626651764,3.5904534446233205
Rheumatic Heart Disease,Immune,-0.0038500893861055374,0.32413560152053833,0.25477930903434753,0.42948275804519653,0.05142885446548462,3.95040610768557
Acute Sinusitis,Immune,-0.10879652947187424,0.15281733870506287,0.3319582939147949,0.2869217097759247,-0.059231236577034,2.852312221585399
Chronic Tonsillitis Adenoiditis,Immune,-0.17712903022766113,0.08130861818790436,0.2727561891078949,0.2665504515171051,-0.011358303017914295,2.5845521304633183
Thyroiditis,Immune,0.03262223303318024,0.17965476214885712,0.27105921506881714,0.3057175278663635,-0.008798557333648205,3.696607382843211
Pleuritis,Immune,0.037825193256139755,0.19789385795593262,0.26955094933509827,0.4229680299758911,0.031569704413414,3.741331444895217
Atopic Contact Dermatitis,Immune,0.12110822647809982,0.2756696939468384,0.3406897783279419,0.3382287621498108,0.014050035737454891,3.581145856676207
Gastritis Duodenitis,Immune,0.14888258278369904,0.23129507899284363,0.26227855682373047,0.3068324327468872,-0.08582746982574463,3.0410775903946634
Graves Disease,Immune,0.13899299502372742,0.1479610800743103,0.24242061376571655,0.26374551653862,0.03685810789465904,3.294975874456986
Cystitis Urethritis,Immune,0.020694751292467117,0.234544575214386,0.3745616376399994,0.39040428400039673,0.005694814957678318,3.791898885772331
Stuttering,Neuropsychiatric,0.09260736405849457,0.1530497670173645,0.3539502024650574,0.21731700003147125,0.048768047243356705,3.3343378838948774
Speech Language Disorder,Neuropsychiatric,0.19570975005626678,0.0210211593657732,0.34618744254112244,0.2605343163013458,-0.014018932357430458,2.8102174130456956
Autism,Neuropsychiatric,0.17241361737251282,0.1783474236726761,0.25724923610687256,0.24826395511627197,0.07739555835723877,3.1957180270734944
NOS Childhood Psychoses,Neuropsychiatric,0.21529564261436462,-0.037935689091682434,0.01269748155027628,-0.03513513132929802,0.019466154277324677,-0.11823717987859327
OCD,Neuropsychiatric,0.18225005269050598,0.1115962564945221,0.3499913811683655,0.16558048129081726,0.01600663736462593,3.0100145421412154
Eating Disorder,Neuropsychiatric,0.0350465290248394,0.1249842569231987,0.43772104382514954,0.20031042397022247,0.05883580818772316,3.3750155191797413
Personality Disorder,Neuropsychiatric,0.11380444467067719,0.16740916669368744,0.2182159721851349,0.21393577754497528,0.030297137796878815,3.3911022597316807
Impulse Control Disorder,Neuropsychiatric,0.1617814302444458,0.08702866733074188,0.3562270998954773,0.28006619215011597,0.10373940318822861,3.027123889994979
PTSD,Neuropsychiatric,0.10322791337966919,0.3061716556549072,0.4515306055545807,0.24522200226783752,0.005826420150697231,3.5803016968168793
Adjustment Disorder,Neuropsychiatric,0.05977896228432655,0.011247886344790459,0.14532695710659027,0.24254004657268524,0.0016357125714421272,3.3123408204198648
Depression,Neuropsychiatric,0.2067354917526245,0.3619747757911682,0.6399595141410828,0.4212658405303955,0.06308810412883759,3.3949479821659274
Learning Disorder,Neuropsychiatric,0.16065344214439392,0.06997822970151901,0.22268784046173096,0.19755087792873383,0.036608703434467316,2.9703143694413865
Bipolar Disorder,Neuropsychiatric,0.16312465071678162,0.1993527114391327,0.26514285802841187,0.21348994970321655,0.07191147655248642,3.234424447032528
Mood Disorder,Neuropsychiatric,0.2110542207956314,0.2679859697818756,0.28997570276260376,0.2297864407300949,0.05689150467514992,3.2716302999061098
Schizophrenia Related Psychosis,Neuropsychiatric,0.2314496785402298,0.21202677488327026,0.32833558320999146,0.23129507899284363,0.03002321533858776,3.1572173921064093
Anxiety Phobic Disorder,Neuropsychiatric,0.13578855991363525,0.26704949140548706,0.6733095645904541,0.34920257329940796,0.09538910537958145,3.339529157128293
Conduct Disorder,Neuropsychiatric,0.09706944227218628,0.13784630596637726,0.0948149561882019,0.22603610157966614,-0.0053676883690059185,3.500328156506409
Tics Tourettes,Neuropsychiatric,0.2664009630680084,-0.06981844455003738,0.20921175181865692,0.21871410310268402,0.08367888629436493,1.8720370054999238
Psychogenic Somatoform Disorder,Neuropsychiatric,0.17252498865127563,-0.0905424952507019,0.2580711543560028,0.1579192727804184,0.08241952955722809,1.6947870769388043
NOS Neuropsychiatric Disorder,Neuropsychiatric,0.32651486992836,0.26503366231918335,0.3302542567253113,0.25721776485443115,0.03280239924788475,3.0837192843482146
ADHD,Neuropsychiatric,0.1863083690404892,0.10010043531656265,0.30088236927986145,0.22468547523021698,0.01714051514863968,3.042369274402159
Sleep Disorder,Neuropsychiatric,0.18178117275238037,0.10776898264884949,0.4418143928050995,0.28560295701026917,0.07122965902090073,3.060971412132651
General Dementia,Neuropsychiatric,0.26611441373825073,0.35730892419815063,0.45188966393470764,0.3715639114379883,0.04439428448677063,3.341694152360856
Migraine,Neuropsychiatric,0.21123535931110382,0.2945089340209961,0.6031649112701416,0.3254830539226532,0.04076625034213066,3.3059087889794934
Alzheimers Disease,Neuropsychiatric,0.3697831928730011,0.3279925584793091,0.28707659244537354,0.30083411931991577,0.08677925914525986,3.0950651001849088
NOS Recurrent Headaches,Neuropsychiatric,0.1516876071691513,0.18667617440223694,0.5082293152809143,0.4172680974006653,-0.0029966067522764206,3.372782326264808
Substance Abuse,Neuropsychiatric,0.10459515452384949,0.20370738208293915,0.2750455141067505,0.1971738189458847,0.10722522437572479,3.3246116508007737
Multiple Myeloma,Neoplastic,-0.00038946792483329773,0.25499194860458374,0.15014168620109558,0.208877831697464,0.016022924333810806,4.1123959271637816
Esophageal Cancer,Neoplastic,-0.05265685170888901,0.29722654819488525,0.17054341733455658,0.03629370778799057,-0.11464004218578339,2.771984204817992
Stomach Cancer,Neoplastic,0.027321942150592804,0.27045369148254395,0.10703431814908981,0.08729268610477448,-0.03821903467178345,3.7211868403650143
Pancreatic Cancer,Neoplastic,-0.043674714863300323,0.34367820620536804,0.18630456924438477,0.065621517598629,-0.0767558291554451,3.2716347232148766
Generalized Digestive Cancer,Neoplastic,0.029729295521974564,0.1383552998304367,0.07305223494768143,0.0896604061126709,-0.12985770404338837,2.256762328114147
Myeloid Leukemia,Neoplastic,-0.005574166774749756,0.3363974690437317,0.25923067331314087,0.2950315773487091,-0.05590864270925522,3.6994610726586807
Bone Cancer,Neoplastic,0.08829891681671143,0.22712945938110352,0.4574158489704132,0.15413977205753326,0.004572283010929823,3.4586181031025167
Hodgkins Disease,Neoplastic,0.054621681571006775,0.22885534167289734,0.08526234328746796,0.19087956845760345,-0.06169106811285019,3.3716205226769755
Lung Cancer,Neoplastic,-0.08670438826084137,0.4134479761123657,0.19721172749996185,0.09354548901319504,-0.07499192655086517,3.229430545776751
Lymphoid Leukemia,Neoplastic,0.12104249745607376,0.3213111162185669,0.21963027119636536,0.28639960289001465,0.022661034017801285,3.6840837793722745
Brain Cancer,Neoplastic,0.010250698775053024,0.32330062985420227,0.19162975251674652,0.04901564121246338,-0.011566775850951672,4.053806913546051
Hepatobiliary Cancer,Neoplastic,0.00563427247107029,0.25918444991111755,0.13897152245044708,0.1105329766869545,-0.13240112364292145,2.931389181527706
Ovarian Cancer,Neoplastic,-0.06446589529514313,0.34775057435035706,0.16380557417869568,0.021359382197260857,-0.12485494464635849,2.7711583351007842
Connective Tissue Cancer,Neoplastic,-0.1411747932434082,0.10239364206790924,0.10980617254972458,0.07144908607006073,-0.059313755482435226,1.791600234832876
Secondary Malignant Neoplasm,Neoplastic,0.05187003314495087,0.3185271620750427,0.17297278344631195,0.27665087580680847,-0.09408145397901535,3.3714659296144833
Colorectal Cancer,Neoplastic,-0.03883809968829155,0.3537226617336273,0.22703807055950165,0.07757814228534698,-0.10342176258563995,3.1405975913898887
Kidney Cancer,Neoplastic,-0.07846557348966599,0.24068129062652588,0.1066007912158966,0.17000384628772736,-0.09386362880468369,2.808858587020613
Breast Cancer,Neoplastic,-0.04874180257320404,0.35333430767059326,0.23454122245311737,0.03360678255558014,-0.11734411120414734,2.947417421087307
CNS cancer,Neoplastic,0.13075609505176544,0.22145085036754608,0.12384393811225891,0.12103865295648575,-0.011234966106712818,3.404805875818096
Myeloproliferative Disease,Neoplastic,-0.004832865670323372,0.3063580393791199,0.18528807163238525,0.4285951256752014,0.0467294417321682,4.003546762050567
Uterine Cancer,Neoplastic,-0.07745855301618576,0.2792339324951172,0.13338199257850647,0.08871983736753464,-0.060699090361595154,3.0529450940024807
Bladder Cancer,Neoplastic,-0.027551928535103798,0.2944169342517853,0.19928467273712158,0.031533755362033844,-0.08799803256988525,3.109505858369724
Benign Intrathoracic Neoplasm,Neoplastic,,,,,,
Benign CNS Neoplasm,Neoplastic,0.010776946321129799,0.07742857187986374,0.13328051567077637,-0.034201137721538544,-0.18212750554084778,0.6776880864457904
Prostate Cancer,Neoplastic,-0.005896873772144318,0.32485491037368774,0.2549067437648773,0.029010111466050148,-0.09339487552642822,3.265736131762747
Melanoma,Neoplastic,0.11361239105463028,0.26249223947525024,0.20455078780651093,0.04709624499082565,-0.1146300807595253,2.6924837338956893
Cervical Cancer,Neoplastic,0.010528329759836197,0.313306599855423,0.12136160582304001,0.023076076060533524,-0.07965372502803802,3.420428761595437
NOS cancer,Neoplastic,-0.03423242270946503,0.4632723927497864,0.3384968340396881,0.13708794116973877,-0.031159035861492157,3.7676464136053567
Benign Endocrine Neoplasm,Neoplastic,-0.07377288490533829,0.07136906683444977,0.06258810311555862,0.021156713366508484,-0.07706258445978165,1.3117806579498787
Benign Urinary Neoplasm,Neoplastic,0.11109676212072372,-0.10440867394208908,0.11173215508460999,0.1286710798740387,0.012035736814141273,0.9894458466340039
Female Genital Cancer,Neoplastic,-0.06492511183023453,0.23301465809345245,0.11431276053190231,0.07397498935461044,-0.09775075316429138,2.643051946882988
Benign Breast Neoplasm,Neoplastic,-0.02907664328813553,-0.01118807028979063,0.0533321350812912,-0.026925448328256607,-0.07597609609365463,-0.9398274056994649
Benign Oropharyngeal Neoplasm,Neoplastic,,,,,,
NOS Benign Neoplasm,Neoplastic,0.05842219293117523,0.2520279884338379,0.2561768889427185,0.12894326448440552,-0.08784236758947372,3.098215177400688
Benign Bone Connective Tissue Neoplasm,Neoplastic,0.0942479819059372,0.15068626403808594,-0.030309483408927917,0.053601380437612534,0.0029448731802403927,2.9447728084861735
Male Genital Cancer,Neoplastic,0.03703702986240387,0.17281445860862732,0.13507764041423798,0.06191975995898247,0.027109719812870026,3.7059772326826304
Hemangioma Lymphangioma,Neoplastic,-0.10433689504861832,0.14535698294639587,0.24141889810562134,0.2631847560405731,0.015628444030880928,3.1570575632597992
Benign Eye Neoplasm,Neoplastic,0.13677407801151276,0.024965884163975716,-0.011718163266777992,0.26478371024131775,0.02083720453083515,2.891132338427134
Benign Prostatic Hyperplasia,Neoplastic,0.00548170879483223,-0.019480613991618156,0.23515252768993378,0.14655235409736633,0.027324914932250977,2.8903646213400047
Benign Digestive Neoplasm,Neoplastic,,,,,,
Benign Skin Neoplasm,Neoplastic,0.0361284576356411,0.13971354067325592,0.16768833994865417,0.14329662919044495,0.05924081429839134,3.533314710558292
Benign Male Genital Neoplasm,Neoplastic,0.020052148029208183,0.0721750557422638,-0.06986340880393982,0.08483828604221344,-0.04834308475255966,1.4021112679471581
Benign Colon Neoplasm,Neoplastic,-0.023409562185406685,0.0498523935675621,-0.033987805247306824,0.025531603023409843,-0.06215880438685417,0.5216872133620051
Lipoma,Neoplastic,-0.0007389616221189499,0.08148281276226044,0.23371189832687378,0.19287995994091034,-0.03801216930150986,3.297771048636803
Benign Female Genital Neoplasm,Neoplastic,,,,,,
Benign Uterine Neoplasm,Neoplastic,-0.13170814514160156,-0.023843489587306976,-0.11301181465387344,0.010329002514481544,0.04111887514591217,-1.4574711495355255
