Disorder,Category,ache,death,pain,severe,suffer,summary
Rheumatoid Arthritis Related Conditions,Immune,-0.0004721446894109249,0.1338101178407669,0.3926166892051697,0.32047751545906067,0.06922419369220734,3.564024226417937
Phlebitis Thrombophlebitis,Immune,-0.06747505813837051,0.21022027730941772,0.4199691116809845,0.3823217451572418,-0.011033537797629833,3.4378421077663033
NOS Hepatitis,Immune,-0.04987453669309616,0.22953100502490997,0.2301243543624878,0.24821880459785461,-0.030728675425052643,3.449143249360125
Secondary Arthropathy,Immune,0.01876768097281456,0.13860051333904266,0.3683777153491974,0.4075753688812256,0.005081875249743462,3.6843105287626288
NOS Autoimmune Disease,Immune,-0.0026656826958060265,0.2867904007434845,0.20509247481822968,0.2620750963687897,0.04027984291315079,3.984703074565847
Inflammatory Spondylopathies,Immune,0.002646508626639843,-0.07336295396089554,0.2533813714981079,0.12933823466300964,-0.17756493389606476,0.8772657322814214
Ulcerative Colitis,Immune,-0.021424394100904465,0.16229146718978882,0.23113182187080383,0.2182215303182602,-0.036332424730062485,3.4114790716385595
IBS Crohns Disease,Immune,0.10928962379693985,-0.002278340980410576,0.3878116309642792,0.11234582960605621,-0.04572411626577377,2.46295387735236
Chronic Sinusitis,Immune,-0.15966716408729553,0.12040947377681732,0.24259857833385468,0.28118789196014404,0.01953493244946003,2.834591846752069
Septic Arthritis,Immune,-0.11648506671190262,0.20246584713459015,0.3034520447254181,0.35627037286758423,0.0013441434130072594,3.299910628553213
Multiple Sclerosis Other Demyelinating Disease,Immune,0.1114472895860672,0.20136885344982147,0.2389063835144043,0.23901480436325073,0.08372970670461655,3.383237115831092
Lupus Erythematosus,Immune,0.029377106577157974,0.1358667016029358,0.22697575390338898,0.2517841160297394,-0.012969971634447575,3.6087206816630406
Psoriasis Related Disorders,Immune,0.09024404734373093,0.185953289270401,0.3006393313407898,0.26391592621803284,-0.01882639341056347,3.4202085535315168
Type I Diabetes Mellitus,Immune,0.000856354832649231,0.07914232462644577,0.0691540390253067,0.19722792506217957,0.05965186655521393,3.724444449093039
Sjogrens Syndrome,Immune,0.07403749227523804,0.01237518060952425,0.1720983237028122,0.21090352535247803,-0.004176539834588766,3.1408307889050575
Upper Respiratory Inflammation,Immune,-0.10778028517961502,-0.09350554645061493,0.13660770654678345,0.015259189531207085,-0.024840097874403,-0.40775465824979495
Eye Inflammation,Immune,-0.07043258100748062,0.1432608813047409,0.26148587465286255,0.27675339579582214,-0.026235606521368027,3.1932317137282
NOS White Blood Cell Disease,Immune,,,,,,
NOS Immune Disorder,Immune,-0.11429661512374878,0.18451978266239166,0.1495952606201172,0.27149778604507446,0.05112801492214203,3.1714869677799595
Fasciitis,Immune,0.057607125490903854,0.22094202041625977,0.37696391344070435,0.35564494132995605,-0.029201354831457138,3.515502604156279
Behcets Syndrome,Immune,0.09267336130142212,0.146637424826622,0.2680725157260895,0.2643062174320221,-0.13276295363903046,2.677616643835691
Osteoarthritis,Immune,0.0960831418633461,0.21015705168247223,0.5394753217697144,0.31656017899513245,0.08262093365192413,3.371185088466114
Lymphatic Disorder,Immune,0.020066069439053535,0.2786627411842346,0.23185423016548157,0.20693902671337128,-0.061470385640859604,3.52163251399928
Esophagitis,Immune,-0.07941681146621704,0.128662571310997,0.28457170724868774,0.3353935480117798,-0.13016676902770996,2.6078293395394745
Osteomyelitis,Immune,-0.001182260923087597,0.25247201323509216,0.3597930371761322,0.3548995554447174,0.03462795168161392,3.8180530272935593
Rheumatic Heart Disease,Immune,-0.025969717651605606,0.33945098519325256,0.17831028997898102,0.3934035897254944,0.030640743672847748,3.969012042798695
Acute Sinusitis,Immune,0.0232191551476717,0.19267535209655762,0.31469377875328064,0.30304020643234253,-0.029360990971326828,3.5737586088790145
Chronic Tonsillitis Adenoiditis,Immune,-0.1384846717119217,0.17614127695560455,0.16064096987247467,0.29999202489852905,0.04569662734866142,3.064119504741183
Thyroiditis,Immune,0.05259517580270767,0.1861220747232437,0.24094468355178833,0.2633264362812042,-0.0351872518658638,3.455480696991767
Pleuritis,Immune,-0.15280155837535858,0.2152521014213562,0.2869350016117096,0.37229564785957336,0.06798643618822098,3.112855366150717
Atopic Contact Dermatitis,Immune,0.09512662887573242,0.2282460331916809,0.24969007074832916,0.30652546882629395,0.0062591154128313065,3.6395065505518387
Gastritis Duodenitis,Immune,0.14117740094661713,0.22806039452552795,0.26219817996025085,0.2711053192615509,-0.07585830241441727,3.0670276178987663
Graves Disease,Immune,0.06445373594760895,0.1293424814939499,0.11639510095119476,0.17401288449764252,0.0357256755232811,3.515578563949657
Cystitis Urethritis,Immune,-0.10112262517213821,0.21629932522773743,0.32814523577690125,0.37052425742149353,-0.050180237740278244,3.1385493219716474
Stuttering,Neuropsychiatric,0.05178796872496605,0.2200738489627838,0.3746239244937897,0.24806801974773407,-0.03496985509991646,3.4408607777320395
Speech Language Disorder,Neuropsychiatric,0.1063089445233345,0.06051962822675705,0.18499967455863953,0.2519189119338989,-0.027174843475222588,3.038778267137994
Autism,Neuropsychiatric,0.27027666568756104,0.13812857866287231,0.15691569447517395,0.1640632301568985,-0.008021879941225052,2.8096810518391617
NOS Childhood Psychoses,Neuropsychiatric,-0.07860394567251205,0.09322585165500641,0.20576044917106628,0.11377182602882385,0.008232742547988892,2.9551136336436636
OCD,Neuropsychiatric,0.17566372454166412,0.06655479967594147,0.26330363750457764,0.09720512479543686,-0.04158902168273926,2.489446675238568
Eating Disorder,Neuropsychiatric,0.05211624503135681,0.19708608090877533,0.36576253175735474,0.14125654101371765,0.0508204810321331,3.471320933007085
Personality Disorder,Neuropsychiatric,0.15333418548107147,0.17377185821533203,0.168189138174057,0.1234615370631218,0.009526574984192848,3.2464020753792484
Impulse Control Disorder,Neuropsychiatric,0.061747126281261444,0.14980939030647278,0.1785278469324112,0.1489473432302475,0.09481313824653625,3.363273023124846
PTSD,Neuropsychiatric,0.1412813514471054,0.2832007110118866,0.3968539237976074,0.1619788110256195,-0.015153812244534492,3.370616026785161
Adjustment Disorder,Neuropsychiatric,0.026184603571891785,0.06863562017679214,0.12990814447402954,0.14463484287261963,-0.02889825403690338,3.2135421408889395
Depression,Neuropsychiatric,0.25541558861732483,0.4442322850227356,0.6014143228530884,0.3733865022659302,0.05446166917681694,3.4028885700601927
Learning Disorder,Neuropsychiatric,0.14099502563476562,0.016648687422275543,0.14113159477710724,0.21281279623508453,0.028407063335180283,2.8809490391662522
Bipolar Disorder,Neuropsychiatric,0.17727109789848328,0.20405836403369904,0.1439996212720871,0.11245520412921906,-0.0024676118046045303,3.2400487645308473
Mood Disorder,Neuropsychiatric,0.19202739000320435,0.25047338008880615,0.23645983636379242,0.12812072038650513,0.02491779625415802,3.264537423410279
Schizophrenia Related Psychosis,Neuropsychiatric,0.24020737409591675,0.22295241057872772,0.2203376591205597,0.13636887073516846,-0.00796336680650711,3.0749455003450246
Anxiety Phobic Disorder,Neuropsychiatric,0.15707826614379883,0.263399213552475,0.6224643588066101,0.29001909494400024,0.07470238208770752,3.3040205729245122
Conduct Disorder,Neuropsychiatric,0.08149032294750214,0.005505350884050131,0.0073814126662909985,0.1444454789161682,0.0006168372929096222,2.9659984847455934
Tics Tourettes,Neuropsychiatric,0.12197936326265335,-0.07291539758443832,0.07884319126605988,0.10053207725286484,0.05177480727434158,1.1726697045281298
Psychogenic Somatoform Disorder,Neuropsychiatric,0.14733457565307617,-0.07447152584791183,0.1948903501033783,0.13570937514305115,0.1284940093755722,1.7028547438768473
NOS Neuropsychiatric Disorder,Neuropsychiatric,0.25819653272628784,0.20569069683551788,0.20360198616981506,0.18731853365898132,-0.004253406077623367,3.071054116579227
ADHD,Neuropsychiatric,0.22850781679153442,0.08936180919408798,0.18919239938259125,0.11977748572826385,-0.044346414506435394,2.433470537009193
Sleep Disorder,Neuropsychiatric,0.07149463891983032,0.19180962443351746,0.4054346978664398,0.24436412751674652,0.05335978418588638,3.4466124115591166
General Dementia,Neuropsychiatric,0.3300659656524658,0.4424265921115875,0.3262642025947571,0.3278488516807556,0.026843730360269547,3.361709458253761
Migraine,Neuropsychiatric,0.16305691003799438,0.2949974238872528,0.527371883392334,0.3289501368999481,0.04671574383974075,3.401233260804476
Alzheimers Disease,Neuropsychiatric,0.3285144567489624,0.3007570505142212,0.11251730471849442,0.21223968267440796,0.05776677653193474,3.097804463502579
NOS Recurrent Headaches,Neuropsychiatric,0.020859502255916595,0.16029708087444305,0.46090179681777954,0.3461979031562805,0.06376015394926071,3.533559064928784
Substance Abuse,Neuropsychiatric,0.14332540333271027,0.28587421774864197,0.27105656266212463,0.1476636677980423,0.110897496342659,3.335688336258729
Multiple Myeloma,Neoplastic,-0.040339164435863495,0.270612895488739,0.13063383102416992,0.24150881171226501,-0.03017749823629856,3.6596225861219507
Esophageal Cancer,Neoplastic,-0.008143559098243713,0.3700629472732544,0.1971333771944046,0.07977350801229477,-0.09682988375425339,3.403189651853088
Stomach Cancer,Neoplastic,0.046705011278390884,0.3505420684814453,0.05933256819844246,0.016848042607307434,-0.09308665245771408,3.2808205947193514
Pancreatic Cancer,Neoplastic,-0.020306363701820374,0.36741161346435547,0.21315017342567444,0.08051736652851105,-0.05990436300635338,3.586266365249563
Generalized Digestive Cancer,Neoplastic,-0.11632215231657028,0.29408028721809387,0.1440287083387375,0.055896833539009094,-0.04549502953886986,2.9257324793852777
Myeloid Leukemia,Neoplastic,0.025681564584374428,0.33718356490135193,0.1771504282951355,0.22653178870677948,-0.059581901878118515,3.667723943972887
Bone Cancer,Neoplastic,-0.005340384319424629,0.31391364336013794,0.2716005742549896,0.10607592761516571,-0.03304815664887428,3.74974914221602
Hodgkins Disease,Neoplastic,0.05831407010555267,0.3192572295665741,0.1681569665670395,0.1920895129442215,-0.08060255646705627,3.3799551843782614
Lung Cancer,Neoplastic,-0.014452686533331871,0.49028339982032776,0.15269455313682556,0.05239298567175865,-0.09376601874828339,3.6300715163198944
Lymphoid Leukemia,Neoplastic,0.07848306000232697,0.2370653599500656,0.009564151987433434,0.16790564358234406,0.023554785177111626,3.89341769251579
Brain Cancer,Neoplastic,0.0019143028184771538,0.29808640480041504,0.05375979095697403,-0.005089845508337021,0.004541018977761269,4.51950300022293
Hepatobiliary Cancer,Neoplastic,-0.17069438099861145,0.2020072340965271,0.16401393711566925,0.07039593160152435,-0.040036674588918686,2.3686909375532097
Ovarian Cancer,Neoplastic,-0.026251085102558136,0.3628915846347809,0.11381733417510986,0.030184118077158928,-0.12324587255716324,3.0529160780012425
Connective Tissue Cancer,Neoplastic,-0.0012680664658546448,0.31281983852386475,0.18020620942115784,0.11038445681333542,-0.03119542822241783,3.904227452900935
Secondary Malignant Neoplasm,Neoplastic,-0.08262515813112259,0.23636461794376373,0.11987224221229553,0.15855033695697784,-0.03527829051017761,3.1966008010452307
Colorectal Cancer,Neoplastic,-0.032582253217697144,0.37230122089385986,0.16610145568847656,0.06349483132362366,-0.10850715637207031,3.1820119240268867
Kidney Cancer,Neoplastic,-0.04126991704106331,0.3673594892024994,0.06591051816940308,0.055766716599464417,-0.0809197947382927,3.361252459373008
Breast Cancer,Neoplastic,-0.004376945085823536,0.3804687261581421,0.24398180842399597,0.01875617727637291,-0.1349453181028366,3.111764882226767
CNS cancer,Neoplastic,0.11432681977748871,0.15865546464920044,0.054169684648513794,-0.07334257662296295,-0.018558364361524582,1.7649946915981993
Myeloproliferative Disease,Neoplastic,-0.03072676621377468,0.22472712397575378,0.06404243409633636,0.3102932274341583,0.06163877621293068,3.831903483094509
Uterine Cancer,Neoplastic,-0.030457450076937675,0.37520864605903625,0.14524978399276733,0.021504828706383705,-0.10854453593492508,3.1576727177586528
Bladder Cancer,Neoplastic,0.025893110781908035,0.35923224687576294,0.20072610676288605,0.03783957287669182,-0.08498846739530563,3.394502036868078
Benign Intrathoracic Neoplasm,Neoplastic,,,,,,
Benign CNS Neoplasm,Neoplastic,-0.19824594259262085,0.08142413944005966,0.024030113592743874,0.06718182563781738,0.020027905702590942,1.5086549833100227
Prostate Cancer,Neoplastic,0.014974288642406464,0.3801369369029999,0.27248263359069824,0.043338123708963394,-0.079168401658535,3.478194188166165
Melanoma,Neoplastic,0.14896364510059357,0.29940029978752136,0.18004582822322845,0.05955998972058296,-0.11977515369653702,2.704804741559962
Cervical Cancer,Neoplastic,0.01455934438854456,0.346012145280838,0.19864916801452637,-0.0012681735679507256,-0.10168033093214035,3.2199237603695052
NOS cancer,Neoplastic,-0.027043337002396584,0.5332041382789612,0.31882116198539734,0.139573335647583,-0.05716440826654434,3.754769851775654
Benign Endocrine Neoplasm,Neoplastic,-0.06215715408325195,0.08739615976810455,0.03679046407341957,0.06300510466098785,-0.09425211697816849,1.5969430309036325
Benign Urinary Neoplasm,Neoplastic,,,,,,
Female Genital Cancer,Neoplastic,-0.008138662204146385,0.19046269357204437,0.15889032185077667,0.023974262177944183,-0.11773413419723511,2.5666553717702416
Benign Breast Neoplasm,Neoplastic,-0.06804709136486053,0.055787522345781326,0.0035943612456321716,0.008669699542224407,-0.037996526807546616,1.0359811603175098
Benign Oropharyngeal Neoplasm,Neoplastic,,,,,,
NOS Benign Neoplasm,Neoplastic,0.04445057362318039,0.3107888996601105,0.21743889153003693,0.14342142641544342,-0.08828475326299667,3.2917439348894924
Benign Bone Connective Tissue Neoplasm,Neoplastic,0.09660563617944717,0.12383009493350983,0.050530239939689636,-0.03780095651745796,-0.15779103338718414,0.8585448568919277
Male Genital Cancer,Neoplastic,0.02099078707396984,0.15162932872772217,0.1566428393125534,0.15971225500106812,-0.03873045742511749,3.4308027469982925
Hemangioma Lymphangioma,Neoplastic,-0.06046140193939209,0.19721899926662445,0.21360841393470764,0.30378109216690063,-0.020857686176896095,3.442358142801275
Benign Eye Neoplasm,Neoplastic,,,,,,
Benign Prostatic Hyperplasia,Neoplastic,0.03013320080935955,0.061504945158958435,0.14880138635635376,0.10699213296175003,-0.01504433061927557,3.2607454552360453
Benign Digestive Neoplasm,Neoplastic,,,,,,
Benign Skin Neoplasm,Neoplastic,-0.018004627898335457,0.1548740118741989,0.07727322727441788,0.14723914861679077,-0.018007434904575348,3.7099965968709463
Benign Male Genital Neoplasm,Neoplastic,0.07365680485963821,0.12725189328193665,0.06313171982765198,0.10580373555421829,-0.07628017663955688,2.6225111265789116
Benign Colon Neoplasm,Neoplastic,-0.031298402696847916,0.04030242934823036,-0.03809284046292305,0.0805261880159378,-0.01650249771773815,1.6690743189008723
Lipoma,Neoplastic,0.0354677215218544,0.12226153165102005,0.2459704577922821,0.1971505731344223,-0.03222456946969032,3.331106732264744
Benign Female Genital Neoplasm,Neoplastic,,,,,,
Benign Uterine Neoplasm,Neoplastic,-0.16110827028751373,0.1124783605337143,0.07851554453372955,0.011413553729653358,-0.054895058274269104,1.3687368530035275
