Disorder,Category,ache,death,pain,severe,suffer,summary
Acute Upper Respiratory Infection,Infectious,0.03828375041484833,0.18984480202198029,0.0913170874118805,0.320004940032959,0.04836113005876541,3.8356442684557286
General Viral Infection,Infectious,0.05569327622652054,0.49519118666648865,0.1858850121498108,0.2584562301635742,0.046077873557806015,4.0480845353291945
Infestation,Infectious,0.16574618220329285,0.29371732473373413,0.20393984019756317,0.18563559651374817,-0.008407672867178917,3.465964305582522
Kidney Infection,Infectious,0.06282584369182587,0.1832273304462433,0.18773153424263,0.30243057012557983,0.009206288494169712,3.716409718716823
Influenza,Infectious,0.10778912156820297,0.2773038148880005,0.10667538642883301,0.1601029634475708,0.029927648603916168,3.6881863221551283
Varicella Infection,Infectious,0.09967372566461563,0.37604719400405884,0.250064492225647,0.31966641545295715,0.11471772193908691,3.653090430324451
STI,Infectious,0.04707256704568863,-0.046710651367902756,0.09788403660058975,0.13441546261310577,0.029096346348524094,1.9793564273971227
Protozoan Infection,Infectious,0.1049656867980957,0.32223325967788696,0.010215249843895435,0.07120810449123383,-0.01722644455730915,3.7979690569961937
NOS Immune Deficiency,Immune,-0.05010943114757538,0.27132636308670044,0.23763585090637207,0.2526249885559082,0.0705975592136383,3.594180983098378
Allergic Rhinitis,Immune,-0.008936211466789246,0.07877497375011444,0.2214076817035675,0.1756533831357956,-0.04470447823405266,3.139639930611009
Dermatomyositis Polymyositis,Immune,0.1814195215702057,0.15034441649913788,0.1822284460067749,0.275968462228775,-0.0022626512218266726,3.2556159929738464
Asthma,Immune,-0.06356417387723923,0.29637205600738525,0.3937380611896515,0.3344736397266388,-0.038556575775146484,3.426179335002335
Vasculitis,Immune,0.1148177832365036,0.3250952661037445,0.3161355257034302,0.35669997334480286,-0.06455382704734802,3.386039995608008
Food Allergy,Immune,-0.017350072041153908,0.16144424676895142,0.20530648529529572,0.17919230461120605,-0.02119698002934456,3.5589412312169566
Rheumatoid Arthritis Related Conditions,Immune,0.06372300535440445,0.16292275488376617,0.342810720205307,0.25455233454704285,0.0005701608024537563,3.5486214008406773
Phlebitis Thrombophlebitis,Immune,0.005502721760421991,0.2006739377975464,0.3991455137729645,0.35544246435165405,0.003808769630268216,3.769227226430241
NOS Hepatitis,Immune,0.009542719461023808,0.25752362608909607,0.21400785446166992,0.2085082232952118,-0.056475281715393066,3.5657653893698757
Secondary Arthropathy,Immune,0.05237603187561035,0.17437632381916046,0.3967560827732086,0.2949199080467224,-0.011349499225616455,3.51858946523061
NOS Autoimmune Disease,Immune,0.022028125822544098,0.3551708459854126,0.20730529725551605,0.24080950021743774,0.027187010273337364,4.032149121001297
Inflammatory Spondylopathies,Immune,-0.006115936674177647,-0.009313853457570076,0.29234081506729126,0.14730395376682281,-0.08666977286338806,2.289296699040053
Ulcerative Colitis,Immune,0.016658056527376175,0.18967728316783905,0.26047614216804504,0.24419821798801422,-0.061680492013692856,3.3647441292353406
IBS Crohns Disease,Immune,0.13068151473999023,0.044638894498348236,0.4239632785320282,0.1248357892036438,-0.04791251942515373,2.6284971999306643
Chronic Sinusitis,Immune,-0.06238950043916702,0.11870965361595154,0.28105154633522034,0.29727429151535034,-0.03696947544813156,3.1259278207734855
Septic Arthritis,Immune,-0.0019795969128608704,0.26263076066970825,0.33576500415802,0.28536027669906616,0.006070306524634361,3.8932807729761256
Multiple Sclerosis Other Demyelinating Disease,Immune,0.08904233574867249,0.19812600314617157,0.24486024677753448,0.22648043930530548,0.08542685955762863,3.4256495322988534
Lupus Erythematosus,Immune,0.009950395673513412,0.15492333471775055,0.18172670900821686,0.1990136206150055,-0.07696555554866791,3.167258481256165
Psoriasis Related Disorders,Immune,0.13279922306537628,0.18941795825958252,0.35369783639907837,0.26900866627693176,-0.06674972176551819,3.0479379289416126
Type I Diabetes Mellitus,Immune,0.11322331428527832,0.26513195037841797,0.0973726436495781,0.18817664682865143,0.0750325620174408,3.564271772678546
Sjogrens Syndrome,Immune,0.11026563495397568,0.049112528562545776,0.12563571333885193,0.19119203090667725,-0.009999132715165615,3.0388522392311037
Upper Respiratory Inflammation,Immune,,,,,,
Eye Inflammation,Immune,0.15676720440387726,-0.025815533474087715,0.1748809814453125,0.10938845574855804,-0.04696694761514664,1.7437116868052573
NOS White Blood Cell Disease,Immune,,,,,,
NOS Immune Disorder,Immune,-0.01858939416706562,0.2518751323223114,0.1515614092350006,0.2494819015264511,0.06848572939634323,3.8248569820303597
Fasciitis,Immune,-0.06287479400634766,0.19071391224861145,0.4418415427207947,0.33905574679374695,-0.021847520023584366,3.3405617541895025
Behcets Syndrome,Immune,0.1859360784292221,0.07273221760988235,0.13753804564476013,0.2712395191192627,-0.013893496245145798,2.963842271123345
Osteoarthritis,Immune,0.06986329704523087,0.22672858834266663,0.5375574231147766,0.2837902009487152,0.06909037381410599,3.445170266712898
Lymphatic Disorder,Immune,-0.055804792791604996,0.09448495507240295,0.18579146265983582,0.1889001876115799,-0.11692621558904648,2.3301525918029857
Esophagitis,Immune,-0.01902146451175213,0.164937362074852,0.2912338674068451,0.29417380690574646,-0.058189839124679565,3.310569160013479
Osteomyelitis,Immune,0.013494756072759628,0.2977398633956909,0.38287490606307983,0.3222522735595703,-0.009302967227995396,3.8231029082681847
Rheumatic Heart Disease,Immune,0.046771340072155,0.3197888135910034,0.12350644171237946,0.24216435849666595,-0.032236889004707336,3.820197823038821
Acute Sinusitis,Immune,0.01659507490694523,0.12668804824352264,0.27924516797065735,0.29541337490081787,-0.007659074850380421,3.657805209443766
Chronic Tonsillitis Adenoiditis,Immune,0.04269459843635559,-0.042206138372421265,0.2594650983810425,0.20358198881149292,0.013414272107183933,2.585168666067606
Thyroiditis,Immune,0.07759235054254532,0.21594424545764923,0.22756953537464142,0.21116043627262115,-0.03216885030269623,3.4277928087977103
Pleuritis,Immune,0.08249630779027939,0.08376481384038925,0.2778940796852112,0.42907339334487915,-0.046686142683029175,3.2154326743391324
Atopic Contact Dermatitis,Immune,0.0949149802327156,0.1768215298652649,0.25186219811439514,0.2584814131259918,0.0018640970811247826,3.536301442668452
Gastritis Duodenitis,Immune,0.1186218187212944,0.24775578081607819,0.2821410298347473,0.226315438747406,-0.05620219558477402,3.21865140268882
Graves Disease,Immune,0.16864588856697083,0.19855466485023499,0.12793850898742676,0.12031093239784241,0.005072287283837795,3.2821110582716884
Cystitis Urethritis,Immune,0.12672680616378784,0.3396757245063782,0.39055144786834717,0.3860955536365509,-0.021552395075559616,3.5568799159392444
Stuttering,Neuropsychiatric,0.04050575941801071,0.1400066763162613,0.247425377368927,0.16472604870796204,0.06387157738208771,3.456725238611398
Speech Language Disorder,Neuropsychiatric,0.047722868621349335,0.06266838312149048,0.20280294120311737,0.26548781991004944,0.08419592678546906,3.3185849301895356
Autism,Neuropsychiatric,0.14732299745082855,0.0695316344499588,0.13970991969108582,0.13179059326648712,0.03598318621516228,2.885998571136252
NOS Childhood Psychoses,Neuropsychiatric,,,,,,
OCD,Neuropsychiatric,0.1690307855606079,0.037601884454488754,0.2748163938522339,0.06670143455266953,0.006679541431367397,2.6344179396896505
Eating Disorder,Neuropsychiatric,0.04711541533470154,0.09998007118701935,0.38657835125923157,0.12143267691135406,0.05251437425613403,3.246809579942433
Personality Disorder,Neuropsychiatric,0.1239931583404541,0.20778366923332214,0.20867682993412018,0.18082991242408752,-0.002477086614817381,3.4642771033437736
Impulse Control Disorder,Neuropsychiatric,0.07932726293802261,0.1700429618358612,0.21623030304908752,0.17276446521282196,0.08180288970470428,3.3782353807104557
PTSD,Neuropsychiatric,0.11897621303796768,0.2526176869869232,0.386517733335495,0.218342587351799,0.013329111970961094,3.4771715260131004
Adjustment Disorder,Neuropsychiatric,0.05094441771507263,0.0925188809633255,0.12885405123233795,0.18944954872131348,0.004416049458086491,3.5752729199092883
Depression,Neuropsychiatric,0.2492116540670395,0.3487868010997772,0.5803398489952087,0.3816363215446472,0.07433321326971054,3.309888620896305
Learning Disorder,Neuropsychiatric,0.07608786970376968,0.023730594664812088,0.140419140458107,0.17882372438907623,0.03920839726924896,3.07615771896958
Bipolar Disorder,Neuropsychiatric,0.19483043253421783,0.18829461932182312,0.1242065280675888,0.09265019744634628,0.05160000920295715,3.0429394473497426
Mood Disorder,Neuropsychiatric,0.19614164531230927,0.25852057337760925,0.24894392490386963,0.1451271027326584,0.06549236178398132,3.2235691007406007
Schizophrenia Related Psychosis,Neuropsychiatric,0.1886896938085556,0.16025517880916595,0.2064887285232544,0.09168492257595062,0.005339792929589748,3.045176985097043
Anxiety Phobic Disorder,Neuropsychiatric,0.15972797572612762,0.2477506697177887,0.6240101456642151,0.3067718744277954,0.09894434362649918,3.2670968416735007
Conduct Disorder,Neuropsychiatric,0.12499268352985382,0.11332672834396362,0.06369772553443909,0.14669299125671387,0.017117563635110855,3.2280747130451437
Tics Tourettes,Neuropsychiatric,0.1677759885787964,-0.06688912212848663,0.1805402934551239,0.14268890023231506,0.052598439157009125,1.7214025041985832
Psychogenic Somatoform Disorder,Neuropsychiatric,0.12485652416944504,0.006635453552007675,0.21055765450000763,0.11936940997838974,0.08931611478328705,2.625248463943457
NOS Neuropsychiatric Disorder,Neuropsychiatric,0.22942154109477997,0.20234787464141846,0.1885140985250473,0.12852655351161957,0.057927411049604416,3.0203930150602467
ADHD,Neuropsychiatric,0.16400673985481262,0.03688695281744003,0.1839216947555542,0.09644914418458939,-0.02703632228076458,2.423624731199924
Sleep Disorder,Neuropsychiatric,0.05649392679333687,0.0928487777709961,0.3375401198863983,0.19557473063468933,0.05293329060077667,3.2928390300919315
General Dementia,Neuropsychiatric,0.26499658823013306,0.39562708139419556,0.39446893334388733,0.3062637448310852,0.04009714722633362,3.376343264906717
Migraine,Neuropsychiatric,0.20239146053791046,0.20453844964504242,0.5551894307136536,0.28391027450561523,0.04470289498567581,3.188653617829015
Alzheimers Disease,Neuropsychiatric,0.39211931824684143,0.28205883502960205,0.18061290681362152,0.2087681144475937,0.0594884492456913,2.9369204833950633
NOS Recurrent Headaches,Neuropsychiatric,0.07589318603277206,0.16070768237113953,0.46288806200027466,0.4089253544807434,0.02381330356001854,3.489955419969377
Substance Abuse,Neuropsychiatric,0.11748761683702469,0.23492571711540222,0.2169509083032608,0.16047628223896027,0.1422249972820282,3.2902620034765113
Multiple Myeloma,Neoplastic,0.051258087158203125,0.2705248296260834,0.09420531243085861,0.203349307179451,0.0005306480452418327,4.034658916475196
Esophageal Cancer,Neoplastic,-0.10615875571966171,0.2686542868614197,0.115758515894413,0.022282453253865242,-0.06113289296627045,2.702591715356613
Stomach Cancer,Neoplastic,-0.030337752774357796,0.37774670124053955,0.08539170026779175,0.025719307363033295,-0.0441252700984478,3.779725161001032
Pancreatic Cancer,Neoplastic,-0.06830345839262009,0.3475871980190277,0.15711446106433868,0.05934510380029678,-0.04575902223587036,3.372374447781723
Generalized Digestive Cancer,Neoplastic,-0.014863835647702217,0.2588096857070923,-0.0021457530092447996,0.05550888925790787,0.01595228537917137,4.3961226900080455
Myeloid Leukemia,Neoplastic,0.0015451842918992043,0.3200813829898834,0.22483064234256744,0.3192310333251953,0.025206968188285828,4.0451245566172735
Bone Cancer,Neoplastic,0.0851697251200676,0.3041480779647827,0.3296864330768585,0.16996058821678162,0.01701458916068077,3.652225310989346
Hodgkins Disease,Neoplastic,-0.0036962348967790604,0.2825719118118286,0.0903162732720375,0.22402819991111755,-0.05569187551736832,3.755636613538145
Lung Cancer,Neoplastic,-0.05623209476470947,0.4262849986553192,0.1390858292579651,0.06951870769262314,-0.046596772968769073,3.6292054786750856
Lymphoid Leukemia,Neoplastic,0.04061519727110863,0.2362309843301773,0.003835450392216444,0.21771948039531708,-0.026967862620949745,3.9024357431839016
Brain Cancer,Neoplastic,-0.05803891271352768,0.33020922541618347,0.11561740934848785,0.06259999424219131,0.005934594664722681,3.8471839343334175
Hepatobiliary Cancer,Neoplastic,-0.091824471950531,0.21678361296653748,0.03741986304521561,0.03402767330408096,-0.10586965084075928,2.117042748346338
Ovarian Cancer,Neoplastic,-0.06526186317205429,0.3520519435405731,0.1097460389137268,-0.0022380216978490353,-0.09140710532665253,2.9522393964419678
Connective Tissue Cancer,Neoplastic,-0.06429943442344666,0.09881661087274551,-0.012588519603013992,0.07888242602348328,-0.02729303017258644,2.3164525898034367
Secondary Malignant Neoplasm,Neoplastic,0.01653655618429184,0.34772732853889465,0.11349733173847198,0.046842098236083984,-0.054665807634592056,3.7524906610199924
Colorectal Cancer,Neoplastic,-0.04781469702720642,0.37227097153663635,0.13976404070854187,0.034666452556848526,-0.04044472426176071,3.6074799167349263
Kidney Cancer,Neoplastic,-0.005183055996894836,0.409711629152298,0.048776205629110336,0.056490376591682434,-0.009179702959954739,4.5288499123816095
Breast Cancer,Neoplastic,-0.052562691271305084,0.3084997534751892,0.20203028619289398,0.006167822517454624,-0.08981575816869736,2.9451319584348528
CNS cancer,Neoplastic,0.21773599088191986,0.10268963873386383,-0.08701163530349731,0.11591687798500061,-0.004095341078937054,1.754909496607499
Myeloproliferative Disease,Neoplastic,-0.0751454308629036,0.3237943947315216,0.1438428908586502,0.3467395603656769,0.018435239791870117,3.7437698066602856
Uterine Cancer,Neoplastic,-0.05695536360144615,0.33729904890060425,0.2432904988527298,0.1269715130329132,-0.03280353918671608,3.513884612468403
Bladder Cancer,Neoplastic,0.10841111093759537,0.3283187747001648,0.13695058226585388,0.03922706097364426,-0.10007382184267044,2.970087968369671
Benign Intrathoracic Neoplasm,Neoplastic,,,,,,
Benign CNS Neoplasm,Neoplastic,,,,,,
Prostate Cancer,Neoplastic,0.0657954216003418,0.28571566939353943,0.251132994890213,0.013982231728732586,-0.07358881831169128,3.1244229969567967
Melanoma,Neoplastic,0.12561792135238647,0.27428731322288513,0.18507400155067444,0.010599972680211067,-0.11661693453788757,2.6136655346428728
Cervical Cancer,Neoplastic,-0.0905466303229332,0.27484697103500366,0.12177909910678864,-0.017914094030857086,-0.08280272781848907,2.40140985138672
NOS cancer,Neoplastic,-0.031927455216646194,0.4823332726955414,0.3184144198894501,0.12193901836872101,-0.025856997817754745,3.8461347811902633
Benign Endocrine Neoplasm,Neoplastic,-0.15053442120552063,-0.0029704011976718903,0.10991761833429337,0.18378891050815582,0.13350413739681244,2.008781180199379
Benign Urinary Neoplasm,Neoplastic,,,,,,
Female Genital Cancer,Neoplastic,-0.012605398893356323,0.19538277387619019,0.26423710584640503,0.16289454698562622,-0.09526808559894562,3.036827103457451
Benign Breast Neoplasm,Neoplastic,-0.07387498766183853,-0.028576325625181198,0.0357024259865284,-0.05636831372976303,-0.13903352618217468,-1.8383432428530124
Benign Oropharyngeal Neoplasm,Neoplastic,,,,,,
NOS Benign Neoplasm,Neoplastic,0.03581954166293144,0.3025364875793457,0.24454322457313538,0.14664103090763092,-0.09319192171096802,3.260249097472025
Benign Bone Connective Tissue Neoplasm,Neoplastic,,,,,,
Male Genital Cancer,Neoplastic,,,,,,
Hemangioma Lymphangioma,Neoplastic,-0.095735564827919,0.1791427880525589,0.20283155143260956,0.28851085901260376,-0.012286494486033916,3.2600126091885837
Benign Eye Neoplasm,Neoplastic,-0.014908486977219582,0.035201676189899445,0.055308956652879715,-0.04372942075133324,-0.1602550595998764,-0.5442762727420893
Benign Prostatic Hyperplasia,Neoplastic,0.088065005838871,0.009697966277599335,0.214872345328331,0.1902516633272171,0.07792411744594574,2.9235439312755567
Benign Digestive Neoplasm,Neoplastic,,,,,,
Benign Skin Neoplasm,Neoplastic,0.05105990916490555,0.2502083480358124,0.09015083312988281,0.10884740948677063,-0.09579471498727798,3.0472614415977843
Benign Male Genital Neoplasm,Neoplastic,-0.04067087545990944,-0.009214547462761402,0.053625695407390594,-0.0009643645025789738,0.05542997643351555,1.1327691320636983
Benign Colon Neoplasm,Neoplastic,0.0533023439347744,0.07812652736902237,-0.012237677350640297,-0.013389891013503075,0.03585323318839073,2.205015667449331
Lipoma,Neoplastic,-0.05277424305677414,0.07578345388174057,0.22457091510295868,0.1787281632423401,-0.04442403092980385,2.821402943216986
Benign Female Genital Neoplasm,Neoplastic,,,,,,
Benign Uterine Neoplasm,Neoplastic,-0.11729682236909866,0.11294345557689667,-0.003138229250907898,0.12711063027381897,0.12173758447170258,2.4675601820825936
