Disorder,Category,ache,death,pain,severe,suffer,summary
Viral Hepatitis B,Infectious,0.033733244985342026,0.2699321210384369,0.07346600294113159,0.378537118434906,0.04459414631128311,4.00759511973029
UTI,Infectious,-0.044199489057064056,0.3086303174495697,0.37693706154823303,0.3270026445388794,0.002792142331600189,3.7216882352467153
Skin Infection,Infectious,0.0438055545091629,0.245732381939888,0.4517339766025543,0.38352811336517334,0.09057287871837616,3.5733292938851218
Herpes Simplex,Infectious,0.24450808763504028,0.2185288518667221,0.295768141746521,0.22598552703857422,-0.007799357175827026,3.1360383182595037
Peritonitis Retroperitoneal Infection,Infectious,-0.1114933043718338,0.3852100968360901,0.3062727153301239,0.35693350434303284,0.004888065159320831,3.5807810433314105
Escherichia Coli Infection,Infectious,0.10764333605766296,0.07553797960281372,-0.03544377535581589,0.12628336250782013,-0.005151683464646339,2.496233928898713
Septicemia,Infectious,-0.021041354164481163,0.39362791180610657,0.27627652883529663,0.45153990387916565,0.12239889055490494,3.816067670568109
Streptococcal Infection,Infectious,0.1454368680715561,0.32420575618743896,0.26512449979782104,0.3365285396575928,-0.0008685141801834106,3.6433004937199556
Cellu litis,Infectious,,,,,,
Acute Upper Respiratory Infection,Infectious,-0.06736339628696442,0.12600009143352509,0.18111053109169006,0.28288742899894714,0.056795842945575714,3.2921459830669746
General Viral Infection,Infectious,0.05188501998782158,0.5204671025276184,0.24090509116649628,0.27798232436180115,0.04287933558225632,4.0336369327063375
Infestation,Infectious,0.15119777619838715,0.3265613317489624,0.2158617377281189,0.2226385772228241,0.04388817027211189,3.5514542991286677
Kidney Infection,Infectious,0.024494506418704987,0.29280051589012146,0.22615674138069153,0.33244815468788147,0.11013812571763992,3.7696681202697344
Influenza,Infectious,0.07210572063922882,0.29129236936569214,0.1401650309562683,0.24468085169792175,-0.021893704310059547,3.744783231302047
Varicella Infection,Infectious,-0.0029451418668031693,0.3452278673648834,0.23417428135871887,0.32143113017082214,0.05676461383700371,3.9820920558660307
STI,Infectious,0.03699297085404396,0.08308079838752747,0.0934465229511261,0.19260212779045105,0.00618603453040123,3.6756876927389355
Protozoan Infection,Infectious,0.0072014220058918,0.26006677746772766,0.17692169547080994,0.32290053367614746,-0.019020486623048782,3.9331110880927604
NOS Immune Deficiency,Immune,-0.005950495600700378,0.3166753947734833,0.2519994080066681,0.2879372239112854,0.06382835656404495,3.8998984052182437
Allergic Rhinitis,Immune,-0.012160761281847954,0.2418300211429596,0.29486751556396484,0.23028047382831573,-0.03296607732772827,3.616259199628246
Dermatomyositis Polymyositis,Immune,0.28134647011756897,0.16492164134979248,0.26308026909828186,0.32966551184654236,0.03394817188382149,3.058592642292919
Asthma,Immune,-0.08930949121713638,0.39248552918434143,0.4539973735809326,0.36282989382743835,-0.05583488196134567,3.377559799552196
Vasculitis,Immune,0.12682418525218964,0.2535538077354431,0.31346747279167175,0.42130789160728455,-0.002607845701277256,3.592011877169606
Food Allergy,Immune,0.0026517463847994804,0.22468684613704681,0.3248295783996582,0.21161983907222748,-0.018367545679211617,3.7208953591022467
Rheumatoid Arthritis Related Conditions,Immune,0.059734415262937546,0.16835340857505798,0.4148705005645752,0.3485108017921448,0.07026854902505875,3.4666691697539744
Phlebitis Thrombophlebitis,Immune,-0.021626770496368408,0.14506204426288605,0.37029504776000977,0.4011842608451843,-0.0025160741060972214,3.629563990175927
NOS Hepatitis,Immune,-0.05048627406358719,0.2730339467525482,0.19837965071201324,0.2802482843399048,-0.05296195298433304,3.420485400589571
Secondary Arthropathy,Immune,0.14629514515399933,0.13119292259216309,0.44220849871635437,0.40644270181655884,0.03832923248410225,3.2901830526006695
NOS Autoimmune Disease,Immune,0.010435106232762337,0.3389602601528168,0.26440396904945374,0.2931002080440521,0.041676029562950134,3.9577249426819816
Inflammatory Spondylopathies,Immune,0.09957842528820038,-0.037891753017902374,0.31003880500793457,0.2729341685771942,0.028280720114707947,2.6558979406294534
Ulcerative Colitis,Immune,-0.017033588141202927,0.18206554651260376,0.30491510033607483,0.23229944705963135,-0.043506115674972534,3.3985095147006765
IBS Crohns Disease,Immune,0.18740782141685486,0.08164924383163452,0.4268171787261963,0.1801907867193222,-0.007535835728049278,2.9219041654284617
Chronic Sinusitis,Immune,-0.0897274911403656,0.17386142909526825,0.3501308560371399,0.3231962025165558,-0.03662307187914848,3.132397089424798
Septic Arthritis,Immune,0.03471941873431206,0.14671407639980316,0.38805869221687317,0.3689347803592682,0.05196653679013252,3.546204671619901
Multiple Sclerosis Other Demyelinating Disease,Immune,0.10236579924821854,0.23014937341213226,0.3610951900482178,0.306930273771286,0.12845443189144135,3.384450740634172
Lupus Erythematosus,Immune,0.051268208771944046,0.15721043944358826,0.25135743618011475,0.2800156772136688,0.02882182039320469,3.6024381857346492
Psoriasis Related Disorders,Immune,0.0952950119972229,0.23692892491817474,0.3982688784599304,0.32203948497772217,-0.04368910565972328,3.352904787663398
Type I Diabetes Mellitus,Immune,0.027726739645004272,0.32083526253700256,0.21504563093185425,0.3339587152004242,0.10377440601587296,3.8153082269328737
Sjogrens Syndrome,Immune,0.1577419489622116,0.03377123922109604,0.28177008032798767,0.2655261754989624,0.011175096966326237,3.0085463882256276
Upper Respiratory Inflammation,Immune,,,,,,
Eye Inflammation,Immune,0.11145499348640442,0.31428709626197815,0.31334683299064636,0.42128556966781616,0.03211265057325363,3.666537269877278
NOS White Blood Cell Disease,Immune,,,,,,
NOS Immune Disorder,Immune,-0.013145362958312035,0.31166401505470276,0.2940847873687744,0.3464602530002594,0.07352142781019211,3.8121137925754636
Fasciitis,Immune,-0.029340170323848724,0.14597630500793457,0.37265315651893616,0.4075029492378235,0.050232645124197006,3.528845052179926
Behcets Syndrome,Immune,0.07056793570518494,0.1988687813282013,0.2279047667980194,0.2883985638618469,-0.021949607878923416,3.5388854651170756
Osteoarthritis,Immune,0.1504732370376587,0.217441588640213,0.5415191650390625,0.33265018463134766,0.10030575096607208,3.2728574832768897
Lymphatic Disorder,Immune,0.06906561553478241,0.08607222139835358,0.20299673080444336,0.178721085190773,-0.09970879554748535,2.551012185013094
Esophagitis,Immune,0.018062951043248177,0.1354673057794571,0.36967775225639343,0.33105912804603577,-0.048834145069122314,3.3562137697238317
Osteomyelitis,Immune,0.05255817621946335,0.21608048677444458,0.4178112745285034,0.3326435089111328,0.0034123938530683517,3.6418307948090254
Rheumatic Heart Disease,Immune,-0.03149021789431572,0.2500358521938324,0.2169831246137619,0.4621381163597107,0.026690306141972542,3.819941050479803
Acute Sinusitis,Immune,-0.07824873924255371,0.15883851051330566,0.30346086621284485,0.32669857144355774,-0.031002437695860863,3.1963469176765638
Chronic Tonsillitis Adenoiditis,Immune,-0.05005260556936264,0.09101454168558121,0.3043878376483917,0.325347900390625,0.013837387785315514,3.3738390492599466
Thyroiditis,Immune,0.037140898406505585,0.14168912172317505,0.2616485357284546,0.29470500349998474,-0.008449208922684193,3.6206765290708844
Pleuritis,Immune,-0.006019812077283859,0.1671467274427414,0.26348620653152466,0.44289371371269226,0.04123920202255249,3.773110125200145
Atopic Contact Dermatitis,Immune,0.13059380650520325,0.27555128931999207,0.3319655656814575,0.32803088426589966,0.01654992438852787,3.555463806708919
Gastritis Duodenitis,Immune,0.14075084030628204,0.21978268027305603,0.2672920227050781,0.28965896368026733,-0.07098118960857391,3.093899763939928
Graves Disease,Immune,0.13594312965869904,0.12976506352424622,0.2180594801902771,0.2517325282096863,0.015263517387211323,3.298513197815422
Cystitis Urethritis,Immune,0.007953299209475517,0.2578733563423157,0.3463709354400635,0.3768441379070282,-0.007536139339208603,3.841884595490756
Stuttering,Neuropsychiatric,0.0906679779291153,0.17497976124286652,0.3858269453048706,0.23395892977714539,0.030119214206933975,3.406817903477874
Speech Language Disorder,Neuropsychiatric,0.19462843239307404,0.05448555573821068,0.3298422396183014,0.28866180777549744,0.02341807261109352,2.983118508881995
Autism,Neuropsychiatric,0.1591770052909851,0.1747983992099762,0.2565389573574066,0.24849064648151398,0.08591406792402267,3.2095527829076493
NOS Childhood Psychoses,Neuropsychiatric,0.30748888850212097,0.05605210363864899,0.07628597319126129,-0.023470330983400345,0.0020050029270350933,1.56185776294847
OCD,Neuropsychiatric,0.16013646125793457,0.13216428458690643,0.33179807662963867,0.16250278055667877,0.039548467844724655,3.081111122218817
Eating Disorder,Neuropsychiatric,0.01747222989797592,0.17845351994037628,0.42672598361968994,0.18816959857940674,0.05584908649325371,3.5241705294858408
Personality Disorder,Neuropsychiatric,0.12308061867952347,0.21037247776985168,0.2168213129043579,0.22151899337768555,0.047171540558338165,3.426063623185576
Impulse Control Disorder,Neuropsychiatric,0.15595833957195282,0.11100553721189499,0.3113846778869629,0.3098717927932739,0.08882571756839752,3.13422137931685
PTSD,Neuropsychiatric,0.11653679609298706,0.3595777153968811,0.4319112002849579,0.2543335556983948,0.021191012114286423,3.607683842922636
Adjustment Disorder,Neuropsychiatric,0.08637621998786926,0.07462049275636673,0.17119568586349487,0.2781411409378052,0.02701326087117195,3.3571311967908346
Depression,Neuropsychiatric,0.20091474056243896,0.39138585329055786,0.6125431656837463,0.4264020621776581,0.07092089205980301,3.432638818286621
Learning Disorder,Neuropsychiatric,0.14147786796092987,0.11154931783676147,0.23972396552562714,0.26761531829833984,0.0654473751783371,3.1723279934912356
Bipolar Disorder,Neuropsychiatric,0.14877426624298096,0.23487618565559387,0.24171854555606842,0.20948079228401184,0.06295698136091232,3.3550069569624332
Mood Disorder,Neuropsychiatric,0.19922654330730438,0.28950998187065125,0.28952255845069885,0.2328411489725113,0.0660637840628624,3.3224617947339774
Schizophrenia Related Psychosis,Neuropsychiatric,0.22791971266269684,0.2266361564397812,0.3173397183418274,0.23066166043281555,0.02672574296593666,3.195639884086797
Anxiety Phobic Disorder,Neuropsychiatric,0.1409842073917389,0.31813254952430725,0.6602182984352112,0.3442516326904297,0.1055121198296547,3.3779470063650305
Conduct Disorder,Neuropsychiatric,0.10608562082052231,0.1776789277791977,0.071502685546875,0.24441133439540863,0.0188330989331007,3.5962132466878676
Tics Tourettes,Neuropsychiatric,0.2422681450843811,-0.04065323248505592,0.21428920328617096,0.233793705701828,0.10146243125200272,2.1862366853752633
Psychogenic Somatoform Disorder,Neuropsychiatric,0.1800270527601242,-0.06583774834871292,0.2406562864780426,0.13845773041248322,0.14004658162593842,1.8388033339043308
NOS Neuropsychiatric Disorder,Neuropsychiatric,0.3181810677051544,0.22338467836380005,0.31849902868270874,0.27637460827827454,0.054782602936029434,3.0268625218779754
ADHD,Neuropsychiatric,0.18136295676231384,0.14050865173339844,0.3077237904071808,0.22301793098449707,0.02809927985072136,3.12854368136004
Sleep Disorder,Neuropsychiatric,0.20309588313102722,0.1700037121772766,0.44831302762031555,0.30543527007102966,0.05379225313663483,3.1570831515714746
General Dementia,Neuropsychiatric,0.26991593837738037,0.35919031500816345,0.4347524046897888,0.36899158358573914,0.037111807614564896,3.3472392566082014
Migraine,Neuropsychiatric,0.1942334920167923,0.33050045371055603,0.6106387972831726,0.34667184948921204,0.057632919400930405,3.36473407524318
Alzheimers Disease,Neuropsychiatric,0.3680644929409027,0.3366195261478424,0.28315961360931396,0.30377861857414246,0.06428949534893036,3.130243867330723
NOS Recurrent Headaches,Neuropsychiatric,0.14696572721004486,0.20934897661209106,0.5264919400215149,0.41023266315460205,0.026619864627718925,3.3852353003424316
Substance Abuse,Neuropsychiatric,0.10417026281356812,0.25412800908088684,0.27038219571113586,0.1906353086233139,0.11727572977542877,3.39854629151505
Multiple Myeloma,Neoplastic,0.012609575875103474,0.21707627177238464,0.15009108185768127,0.2024313360452652,0.029870694503188133,3.9500310765227025
Esophageal Cancer,Neoplastic,-0.0616905614733696,0.2936018109321594,0.1953587681055069,0.0835614949464798,-0.09465017914772034,2.9324316951908775
Stomach Cancer,Neoplastic,0.0035019125789403915,0.2717641294002533,0.07327651977539062,0.08482706546783447,-0.07757198065519333,3.4569829354950925
Pancreatic Cancer,Neoplastic,-0.046674199402332306,0.3576391041278839,0.19726119935512543,0.07632089406251907,-0.054509397596120834,3.4537863749721742
Generalized Digestive Cancer,Neoplastic,-0.10591032356023788,0.15588217973709106,0.0619489923119545,0.09724961221218109,-0.1126190721988678,1.9173319678291854
Myeloid Leukemia,Neoplastic,0.01000237837433815,0.33412155508995056,0.21076543629169464,0.2833894193172455,-0.05228883773088455,3.7525353088558417
Bone Cancer,Neoplastic,0.07512900978326797,0.21296922862529755,0.45023706555366516,0.1801256537437439,0.021306388080120087,3.462348160207922
Hodgkins Disease,Neoplastic,0.04561867564916611,0.22380119562149048,0.05133399739861488,0.19019930064678192,-0.04492376372218132,3.5791669034023035
Lung Cancer,Neoplastic,-0.0697551965713501,0.43805456161499023,0.22558999061584473,0.12886889278888702,-0.07839126139879227,3.3550708621446415
Lymphoid Leukemia,Neoplastic,0.09378960728645325,0.24571643769741058,0.09249181300401688,0.22170650959014893,-0.0614737868309021,3.3050865506901284
Brain Cancer,Neoplastic,0.002412654459476471,0.2788594663143158,0.17283901572227478,0.09148271381855011,-0.020843420177698135,3.953608218912329
Hepatobiliary Cancer,Neoplastic,0.030687157064676285,0.22501860558986664,0.12440352141857147,0.1370965540409088,-0.10860791802406311,2.9723877290015768
Ovarian Cancer,Neoplastic,-0.06389409303665161,0.35530412197113037,0.13903586566448212,0.03479945287108421,-0.10661552101373672,2.9381886102464296
Connective Tissue Cancer,Neoplastic,-0.1287921965122223,0.0977950394153595,0.0992823988199234,0.04528278112411499,-0.07275665551424026,1.5625903032952058
Secondary Malignant Neoplasm,Neoplastic,-0.024422574788331985,0.27085280418395996,0.16449132561683655,0.20936083793640137,-0.09580838680267334,3.227906948090063
Colorectal Cancer,Neoplastic,-0.06404150277376175,0.34501975774765015,0.22157520055770874,0.09327419102191925,-0.09517492353916168,3.0625979497762352
Kidney Cancer,Neoplastic,-0.0828794613480568,0.24588945508003235,0.12516500055789948,0.14339055120944977,-0.11131724715232849,2.643071224419484
Breast Cancer,Neoplastic,-0.05368271470069885,0.36549708247184753,0.24509938061237335,0.04782881960272789,-0.1058228611946106,3.042763785475954
CNS cancer,Neoplastic,0.16744576394557953,0.2577996253967285,0.030595526099205017,0.10236524045467377,-0.02719997614622116,3.251232562448136
Myeloproliferative Disease,Neoplastic,-0.018511220812797546,0.28308454155921936,0.1434462070465088,0.40318021178245544,-0.012109729461371899,3.9702717683692357
Uterine Cancer,Neoplastic,-0.08879127353429794,0.2837808430194855,0.09217768907546997,0.0617045983672142,-0.07049115002155304,2.8687408603492064
Bladder Cancer,Neoplastic,-0.014947306364774704,0.3206695318222046,0.19409185647964478,0.04909565672278404,-0.08793608844280243,3.2864158843314497
Benign Intrathoracic Neoplasm,Neoplastic,,,,,,
Benign CNS Neoplasm,Neoplastic,0.003542814403772354,-0.09596371650695801,0.06199708208441734,-0.12493139505386353,-0.12702520191669464,-2.5251777093936267
Prostate Cancer,Neoplastic,-0.011083660647273064,0.33231860399246216,0.25975221395492554,0.02979447692632675,-0.07439982891082764,3.393155263554182
Melanoma,Neoplastic,0.11773324757814407,0.2575124204158783,0.1813650280237198,0.05075656250119209,-0.10129925608634949,2.751390296247852
Cervical Cancer,Neoplastic,-0.004294360987842083,0.33367639780044556,0.09576056897640228,0.034521933645009995,-0.06554626673460007,3.6687266151442444
NOS cancer,Neoplastic,-0.03883959352970123,0.47090020775794983,0.3330898582935333,0.1473335176706314,-0.030237672850489616,3.7669409475078504
Benign Endocrine Neoplasm,Neoplastic,-0.08905988186597824,0.08227337151765823,0.04034833982586861,0.049702972173690796,-0.04525339603424072,1.799050219601516
Benign Urinary Neoplasm,Neoplastic,0.0775466337800026,-0.15387944877147675,0.07020475715398788,0.029546864330768585,-0.0389404334127903,-1.1913216443726702
Female Genital Cancer,Neoplastic,-0.021113857626914978,0.2776305377483368,0.1498090922832489,0.0790686160326004,-0.07461901754140854,3.293535540968684
Benign Breast Neoplasm,Neoplastic,-0.003298720344901085,-0.04425135254859924,0.0454992838203907,-0.014985940419137478,-0.056993234902620316,-1.5875307128825586
Benign Oropharyngeal Neoplasm,Neoplastic,,,,,,
NOS Benign Neoplasm,Neoplastic,0.07192152738571167,0.2666175067424774,0.2431378811597824,0.13374832272529602,-0.0837835967540741,3.1304068387817527
Benign Bone Connective Tissue Neoplasm,Neoplastic,0.004481993615627289,0.1224471852183342,0.005229913629591465,0.06762693077325821,-0.031919702887535095,3.6213001376743716
Male Genital Cancer,Neoplastic,0.011568631045520306,0.17587397992610931,0.13725745677947998,0.1316562443971634,-0.02883351594209671,3.65149626836155
Hemangioma Lymphangioma,Neoplastic,-0.08472618460655212,0.13161662220954895,0.23134839534759521,0.27153480052948,-0.00031337514519691467,3.270028905686978
Benign Eye Neoplasm,Neoplastic,0.16884122788906097,0.04591483995318413,0.013850463554263115,0.2506847679615021,0.07152915000915527,2.878913068685023
Benign Prostatic Hyperplasia,Neoplastic,0.028508873656392097,0.02427550032734871,0.2296682447195053,0.11025984585285187,0.04058167710900307,3.141269904666916
Benign Digestive Neoplasm,Neoplastic,,,,,,
Benign Skin Neoplasm,Neoplastic,0.01990438811480999,0.1499444544315338,0.15299522876739502,0.15984679758548737,0.03868129476904869,3.7312351176701015
Benign Male Genital Neoplasm,Neoplastic,-0.02491350844502449,0.06944994628429413,0.0067726909182965755,0.09440263360738754,-0.005806603468954563,3.5195821907400373
Benign Colon Neoplasm,Neoplastic,0.0399736724793911,0.07328569144010544,-0.13011488318443298,-0.014408854767680168,-0.06692709773778915,-0.5402729407043908
Lipoma,Neoplastic,-0.002560937777161598,0.03199318051338196,0.24986013770103455,0.21037133038043976,-0.03957901895046234,3.123920717964251
Benign Female Genital Neoplasm,Neoplastic,,,,,,
Benign Uterine Neoplasm,Neoplastic,-0.03154997155070305,-0.009293433278799057,-0.0435984805226326,0.023106159642338753,-0.00016545550897717476,-1.0836046680838893
